"feature id","feature label","shid","geoid","Total Population (2020-2024)"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","531"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","36568"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","10380"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","1511"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","14546"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","36370"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","15245"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","553"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","3104"
"publicpolygonfeature:5:38575","ZIP Code 18974","country:us/state:pa/zip:18974","18974","43122"
"publicpolygonfeature:5:38576","ZIP Code 18980","country:us/state:pa/zip:18980","18980","308"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","32128"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","14255"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","11230"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","23443"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","17279"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","21800"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","20697"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","1124"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","21827"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","6910"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","19640"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","35064"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","21427"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","16464"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","355"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","23505"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","56809"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","3980"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","12305"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","4929"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","6772"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","8261"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","7488"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","3937"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","34563"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","29373"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","28509"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","17518"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","13833"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","6441"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","11683"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","15960"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","17925"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","11524"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","19896"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","8745"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","10089"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","38172"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","25277"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","5839"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","41541"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","53885"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","6359"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","10129"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","21915"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","5934"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","7384"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","11230"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","12930"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","33528"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","19662"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","3929"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","8030"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","66469"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","41574"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","25439"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","19681"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","71004"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","25140"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","17483"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","5664"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","38039"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","11937"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","30116"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","43776"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","33006"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","24864"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","53594"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","53385"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","32385"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","28829"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","62572"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","50580"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","43440"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","41058"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","39704"
"publicpolygonfeature:5:38654","ZIP Code 19148","country:us/state:pa/zip:19148","19148","50400"
"publicpolygonfeature:5:38655","ZIP Code 19149","country:us/state:pa/zip:19149","19149","56914"
"publicpolygonfeature:5:38656","ZIP Code 19150","country:us/state:pa/zip:19150","19150","24304"
"publicpolygonfeature:5:38657","ZIP Code 19151","country:us/state:pa/zip:19151","19151","33267"
"publicpolygonfeature:5:38658","ZIP Code 19152","country:us/state:pa/zip:19152","19152","35955"
"publicpolygonfeature:5:38659","ZIP Code 19153","country:us/state:pa/zip:19153","19153","13018"
"publicpolygonfeature:5:38660","ZIP Code 19154","country:us/state:pa/zip:19154","19154","33796"
"publicpolygonfeature:5:38661","ZIP Code 19301","country:us/state:pa/zip:19301","19301","7814"
"publicpolygonfeature:5:38663","ZIP Code 19310","country:us/state:pa/zip:19310","19310","2950"
"publicpolygonfeature:5:38664","ZIP Code 19311","country:us/state:pa/zip:19311","19311","11692"
"publicpolygonfeature:5:38665","ZIP Code 19312","country:us/state:pa/zip:19312","19312","12283"
"publicpolygonfeature:5:38666","ZIP Code 19316","country:us/state:pa/zip:19316","19316","389"
"publicpolygonfeature:5:38667","ZIP Code 19317","country:us/state:pa/zip:19317","19317","10864"
"publicpolygonfeature:5:38668","ZIP Code 19319","country:us/state:pa/zip:19319","19319","792"
"publicpolygonfeature:5:38669","ZIP Code 19320","country:us/state:pa/zip:19320","19320","55941"
"publicpolygonfeature:5:38670","ZIP Code 19330","country:us/state:pa/zip:19330","19330","5957"
"publicpolygonfeature:5:38671","ZIP Code 19333","country:us/state:pa/zip:19333","19333","7471"
"publicpolygonfeature:5:38672","ZIP Code 19335","country:us/state:pa/zip:19335","19335","53629"
"publicpolygonfeature:5:38673","ZIP Code 19341","country:us/state:pa/zip:19341","19341","21709"
"publicpolygonfeature:5:38674","ZIP Code 19342","country:us/state:pa/zip:19342","19342","20770"
"publicpolygonfeature:5:38675","ZIP Code 19343","country:us/state:pa/zip:19343","19343","8450"
