"feature id","feature label","shid","geoid","Workers in Other Services who Commute by Public Transit (2020-2024)","Workers in Armed Forces who Commute by Public Transit (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Walk (2020-2024)","Workers in Construction who Commute by Walk (2020-2024)","Workers in Manufacturing who Commute by Walk (2020-2024)","Workers in Wholesale Trade who Commute by Walk (2020-2024)","Workers in Retail Trade who Commute by Walk (2020-2024)","Workers in Transportation who Commute by Walk (2020-2024)","Workers in Finance and Insurance who Commute by Walk (2020-2024)","Workers in Information who Commute by Walk (2020-2024)","Workers in Scientific and Professional who Commute by Walk (2020-2024)","Workers in Education and Health Care who Commute by Walk (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Walk (2020-2024)","Workers in Public Administration who Commute by Walk (2020-2024)","Workers in Armed Forces who Commute by Walk (2020-2024)","Workers in Other Services who Commute by Walk (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Construction who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Manufacturing who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Wholesale Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Retail Trade who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Transportation who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Finance and Insurance who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Information who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Education and Health Care who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Scientific and Professional who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Public Administration who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Other Services who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Workers in Armed Forces who Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:41467","ZIP Code 28133","country:us/state:nc/zip:28133","28133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41468","ZIP Code 28134","country:us/state:nc/zip:28134","28134","0","0","0","0","0","0","33","9","27","0","0","0","8","0","0","226","0","0","4","0","7","6","0","0","0","0","9","0","0","0"
"publicpolygonfeature:5:41470","ZIP Code 28135","country:us/state:nc/zip:28135","28135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41471","ZIP Code 28204","country:us/state:nc/zip:28204","28204","0","0","0","20","8","0","29","0","68","0","135","169","0","3","0","0","0","0","0","0","0","0","29","23","33","20","19","0","0","0"
"publicpolygonfeature:5:41472","ZIP Code 28205","country:us/state:nc/zip:28205","28205","47","33","0","0","101","3","182","34","20","13","66","17","40","0","0","0","24","57","72","0","104","38","36","12","130","160","171","12","14","9"
"publicpolygonfeature:5:41473","ZIP Code 28137","country:us/state:nc/zip:28137","28137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","2","0","0","0"
"publicpolygonfeature:5:41474","ZIP Code 28138","country:us/state:nc/zip:28138","28138","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","13","15","0","0","19","0","0","0","0","0"
"publicpolygonfeature:5:41476","ZIP Code 28146","country:us/state:nc/zip:28146","28146","0","0","0","19","0","0","0","0","0","0","25","30","0","0","0","0","0","98","60","0","0","2","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41477","ZIP Code 28147","country:us/state:nc/zip:28147","28147","0","0","0","0","23","0","3","0","0","0","70","0","0","0","0","22","0","0","45","0","20","0","0","0","0","0","196","0","0","0"
"publicpolygonfeature:5:41480","ZIP Code 28159","country:us/state:nc/zip:28159","28159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0"
"publicpolygonfeature:5:41482","ZIP Code 28206","country:us/state:nc/zip:28206","28206","0","0","0","0","0","0","21","0","0","0","0","14","64","0","0","0","0","0","19","0","6","21","0","0","32","0","111","33","0","0"
"publicpolygonfeature:5:41483","ZIP Code 28164","country:us/state:nc/zip:28164","28164","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","0","0","12","17","0","0","0","0","0","0"
"publicpolygonfeature:5:41484","ZIP Code 28166","country:us/state:nc/zip:28166","28166","0","0","0","0","0","0","236","78","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","13","0","0","0","0","0"
"publicpolygonfeature:5:41485","ZIP Code 28207","country:us/state:nc/zip:28207","28207","0","0","0","10","0","0","0","0","7","0","0","12","0","0","0","0","0","0","49","0","0","17","14","0","3","32","11","0","0","0"
"publicpolygonfeature:5:41486","ZIP Code 28208","country:us/state:nc/zip:28208","28208","0","0","0","11","0","0","29","92","6","0","13","25","13","0","0","39","0","0","84","0","0","74","64","31","37","71","80","0","0","25"
"publicpolygonfeature:5:41488","ZIP Code 28168","country:us/state:nc/zip:28168","28168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","10","0","0","0","0","0","0","14","0","0","0"
"publicpolygonfeature:5:41490","ZIP Code 28170","country:us/state:nc/zip:28170","28170","0","0","9","0","0","0","7","0","0","0","5","3","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41491","ZIP Code 28173","country:us/state:nc/zip:28173","28173","0","0","0","49","0","0","0","10","17","0","20","0","39","14","0","29","0","0","76","26","40","39","20","12","6","43","27","0","15","0"
"publicpolygonfeature:5:41492","ZIP Code 28174","country:us/state:nc/zip:28174","28174","0","0","0","0","0","0","21","26","0","0","0","113","106","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41493","ZIP Code 28202","country:us/state:nc/zip:28202","28202","60","0","0","0","180","33","44","107","895","30","498","197","472","0","14","0","0","0","68","0","0","0","62","0","34","0","25","11","18","0"
"publicpolygonfeature:5:41494","ZIP Code 28203","country:us/state:nc/zip:28203","28203","0","12","7","9","50","0","16","15","522","0","170","60","27","0","0","0","0","0","37","0","0","20","60","0","83","30","117","0","0","0"
"publicpolygonfeature:5:41495","ZIP Code 28214","country:us/state:nc/zip:28214","28214","0","0","0","0","0","0","69","0","0","0","64","43","0","0","15","59","0","0","109","0","84","45","0","0","21","10","41","18","0","0"
"publicpolygonfeature:5:41496","ZIP Code 28215","country:us/state:nc/zip:28215","28215","10","0","0","85","0","0","32","0","23","0","31","70","43","0","0","26","0","0","103","13","28","36","13","0","326","78","43","0","0","0"
"publicpolygonfeature:5:41497","ZIP Code 28216","country:us/state:nc/zip:28216","28216","20","0","0","7","0","0","6","0","22","6","0","20","10","0","0","0","0","0","5","0","57","31","44","0","152","15","66","0","0","0"
"publicpolygonfeature:5:41498","ZIP Code 28217","country:us/state:nc/zip:28217","28217","0","0","0","27","56","0","19","6","0","0","52","53","25","0","0","0","0","0","0","0","8","30","0","0","0","28","14","0","61","0"
"publicpolygonfeature:5:41499","ZIP Code 28227","country:us/state:nc/zip:28227","28227","0","0","0","0","72","0","30","0","34","0","10","10","14","0","0","30","0","0","18","40","64","6","86","0","29","0","30","0","0","0"
"publicpolygonfeature:5:41500","ZIP Code 28244","country:us/state:nc/zip:28244","28244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41501","ZIP Code 28262","country:us/state:nc/zip:28262","28262","0","0","0","17","13","0","18","21","34","6","70","40","161","0","0","0","0","0","0","0","41","0","14","0","70","78","39","0","0","0"
"publicpolygonfeature:5:41502","ZIP Code 28269","country:us/state:nc/zip:28269","28269","25","31","0","0","0","30","25","0","19","23","23","20","15","0","0","0","0","12","9","30","52","38","15","0","57","92","150","0","0","59"
"publicpolygonfeature:5:41696","ZIP Code 28660","country:us/state:nc/zip:28660","28660","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41741","ZIP Code 28677","country:us/state:nc/zip:28677","28677","0","0","0","0","13","0","22","0","0","0","9","0","0","0","0","41","0","17","0","0","0","0","0","0","29","12","0","0","0","21"
"publicpolygonfeature:5:41750","ZIP Code 28625","country:us/state:nc/zip:28625","28625","0","0","2","0","94","0","50","16","9","0","19","0","38","0","0","24","0","12","63","137","42","0","0","0","2","0","31","0","11","0"
"publicpolygonfeature:5:41754","ZIP Code 28634","country:us/state:nc/zip:28634","28634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"publicpolygonfeature:5:41764","ZIP Code 28678","country:us/state:nc/zip:28678","28678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41770","ZIP Code 28650","country:us/state:nc/zip:28650","28650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","13","15","26","9","0","35","0"
"publicpolygonfeature:5:41800","ZIP Code 28689","country:us/state:nc/zip:28689","28689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","7","0"
"publicpolygonfeature:5:41923","ZIP Code 29014","country:us/state:sc/zip:29014","29014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41935","ZIP Code 29031","country:us/state:sc/zip:29031","29031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41955","ZIP Code 29055","country:us/state:sc/zip:29055","29055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","36","38","0","0","0","0"
"publicpolygonfeature:5:41959","ZIP Code 29058","country:us/state:sc/zip:29058","29058","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","14","0","3","0","34","0"
"publicpolygonfeature:5:41963","ZIP Code 29067","country:us/state:sc/zip:29067","29067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","30","0","0","0","0","0","0","0","0","0","53","10","0","0"
"publicpolygonfeature:5:41980","ZIP Code 29717","country:us/state:sc/zip:29717","29717","0","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41988","ZIP Code 29726","country:us/state:sc/zip:29726","29726","0","0","10","0","0","0","0","0","0","0","0","15","0","0","0","2","0","1","0","0","0","0","0","19","0","0","0","0","0","0"
"publicpolygonfeature:5:42270","ZIP Code 29707","country:us/state:sc/zip:29707","29707","0","0","0","64","0","0","0","0","97","0","0","0","0","0","0","12","0","0","0","0","27","18","0","0","158","36","85","0","3","0"
"publicpolygonfeature:5:42272","ZIP Code 29708","country:us/state:sc/zip:29708","29708","0","0","0","13","0","0","16","11","0","11","6","16","39","0","0","0","0","0","42","51","37","34","18","0","0","5","21","0","0","0"
"publicpolygonfeature:5:42292","ZIP Code 29714","country:us/state:sc/zip:29714","29714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","11","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42300","ZIP Code 29704","country:us/state:sc/zip:29704","29704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42304","ZIP Code 29706","country:us/state:sc/zip:29706","29706","0","0","0","1","0","0","15","0","0","0","37","1","7","0","0","0","0","17","16","0","0","17","0","0","31","0","0","2","1","0"
"publicpolygonfeature:5:42307","ZIP Code 29715","country:us/state:sc/zip:29715","29715","0","0","0","37","17","0","15","0","30","0","0","14","10","0","0","49","0","0","52","0","26","103","108","12","48","70","138","0","0","0"
"publicpolygonfeature:5:42309","ZIP Code 29710","country:us/state:sc/zip:29710","29710","0","0","0","0","35","41","0","26","55","0","44","0","34","0","0","61","0","0","0","0","6","25","0","0","31","0","0","25","0","0"
"publicpolygonfeature:5:42310","ZIP Code 29712","country:us/state:sc/zip:29712","29712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0"
"publicpolygonfeature:5:42313","ZIP Code 29720","country:us/state:sc/zip:29720","29720","0","0","0","0","0","19","0","5","0","0","0","2","6","0","27","44","0","33","40","0","0","24","61","74","39","59","1","0","44","0"
"publicpolygonfeature:5:42314","ZIP Code 29724","country:us/state:sc/zip:29724","29724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42318","ZIP Code 29729","country:us/state:sc/zip:29729","29729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0"
"publicpolygonfeature:5:42319","ZIP Code 29730","country:us/state:sc/zip:29730","29730","0","0","20","83","22","0","7","0","29","7","7","108","131","22","0","37","0","71","5","0","52","67","27","0","77","77","24","16","0","0"
"publicpolygonfeature:5:42320","ZIP Code 29732","country:us/state:sc/zip:29732","29732","5","0","0","0","0","0","180","22","3","0","155","52","58","0","0","0","0","0","0","81","24","84","0","7","19","76","32","0","35","0"
"publicpolygonfeature:5:42321","ZIP Code 29733","country:us/state:sc/zip:29733","29733","0","0","0","0","0","0","42","0","0","3","0","110","75","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"publicpolygonfeature:5:42324","ZIP Code 29742","country:us/state:sc/zip:29742","29742","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42325","ZIP Code 29743","country:us/state:sc/zip:29743","29743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","45","0","0","0","0","0"
"publicpolygonfeature:5:42327","ZIP Code 29745","country:us/state:sc/zip:29745","29745","0","0","15","0","0","0","71","0","0","0","0","0","56","0","0","0","0","0","36","0","0","19","43","17","1","0","34","0","0","0"
"publicpolygonfeature:5:6671518","ZIP Code 28274","country:us/state:nc/zip:28274","28274","0","0","0","0","0","0","0","0","0","0","8","85","22","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"publicpolygonfeature:5:6676902","ZIP Code 28041","country:us/state:nc/zip:28041","28041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678389","ZIP Code 28223","country:us/state:nc/zip:28223","28223","4","0","0","0","0","0","0","0","0","0","0","188","62","20","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0"
"publicpolygonfeature:22:928125","Charlotte-Concord-Gastonia, NC-SC Area","country:us/state:nc/msa:charlotte-concord-gastonia","16740","465","96","271","766","1007","177","2441","671","2582","230","2397","2868","2674","195","79","1080","110","1193","1787","635","2118","2096","1498","341","2974","2220","3360","269","785","177"
