"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:41959","ZIP Code 29058","country:us/state:sc/zip:29058","29058","1884","100","4","17","4","100","0","851","83","0","4","0","17","0","34","0","17","112","34","0","17","0","0","0","1884","1033","34"
"publicpolygonfeature:5:41963","ZIP Code 29067","country:us/state:sc/zip:29067","29067","3434","333","2","0","2","333","0","1549","184","0","2","0","0","0","93","0","0","197","93","0","149","0","0","43","3434","1885","50"
"publicpolygonfeature:5:41980","ZIP Code 29717","country:us/state:sc/zip:29717","29717","617","38","6","0","6","38","2","261","17","0","4","0","0","0","13","0","0","44","13","0","21","0","0","13","617","356","0"
"publicpolygonfeature:5:41988","ZIP Code 29726","country:us/state:sc/zip:29726","29726","840","6","27","0","27","6","12","401","3","0","15","0","0","32","20","0","0","96","20","32","3","32","0","0","840","439","20"
"publicpolygonfeature:5:42270","ZIP Code 29707","country:us/state:sc/zip:29707","29707","9431","820","173","0","173","820","128","4537","435","0","45","18","0","48","327","0","0","6397","309","48","385","48","0","44","9431","4894","283"
"publicpolygonfeature:5:42272","ZIP Code 29708","country:us/state:sc/zip:29708","29708","14873","1104","112","0","112","1104","69","6913","491","1","43","0","0","84","208","0","0","5951","208","84","613","83","0","152","14873","7960","56"
"publicpolygonfeature:5:42292","ZIP Code 29714","country:us/state:sc/zip:29714","29714","1093","9","1","0","1","9","1","609","4","0","0","0","0","0","14","0","0","14","14","0","5","0","0","14","1093","484","0"
"publicpolygonfeature:5:42300","ZIP Code 29704","country:us/state:sc/zip:29704","29704","1217","130","0","0","0","130","0","552","82","0","0","0","0","0","15","0","0","85","15","0","48","0","0","0","1217","665","15"
"publicpolygonfeature:5:42304","ZIP Code 29706","country:us/state:sc/zip:29706","29706","6721","922","61","0","61","922","16","3329","544","0","45","17","0","0","84","0","0","398","67","0","378","0","0","73","6721","3392","11"
"publicpolygonfeature:5:42307","ZIP Code 29715","country:us/state:sc/zip:29715","29715","14914","1138","172","0","172","1138","62","6992","639","29","110","0","0","75","557","103","0","6239","454","75","499","46","0","197","14914","7922","360"
"publicpolygonfeature:5:42309","ZIP Code 29710","country:us/state:sc/zip:29710","29710","14392","1762","296","0","296","1762","149","6142","929","0","147","0","0","6","87","0","0","3615","87","6","833","6","0","56","14392","8250","31"
"publicpolygonfeature:5:42310","ZIP Code 29712","country:us/state:sc/zip:29712","29712","919","13","0","0","0","13","0","442","0","0","0","0","0","0","29","0","0","246","29","0","13","0","0","29","919","477","0"
"publicpolygonfeature:5:42313","ZIP Code 29720","country:us/state:sc/zip:29720","29720","19572","2227","103","0","103","2227","51","8826","1120","0","52","0","0","0","375","0","0","2446","375","0","1107","0","0","164","19572","10746","211"
"publicpolygonfeature:5:42314","ZIP Code 29724","country:us/state:sc/zip:29724","29724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42318","ZIP Code 29729","country:us/state:sc/zip:29729","29729","939","44","0","0","0","44","0","406","15","0","0","0","0","0","12","0","0","22","12","0","29","0","0","0","939","533","12"
"publicpolygonfeature:5:42319","ZIP Code 29730","country:us/state:sc/zip:29730","29730","22513","1974","473","132","473","1974","357","10833","1095","96","116","0","44","180","284","88","132","3409","196","180","879","84","88","168","22513","11680","116"
"publicpolygonfeature:5:42320","ZIP Code 29732","country:us/state:sc/zip:29732","29732","22635","2634","470","69","470","2634","253","10365","1318","43","217","1","0","60","289","54","69","3999","234","60","1316","17","69","207","22635","12270","82"
"publicpolygonfeature:5:42321","ZIP Code 29733","country:us/state:sc/zip:29733","29733","198","52","230","9","230","52","35","185","27","0","195","0","0","0","0","0","9","57","0","0","25","0","9","0","198","13","0"
"publicpolygonfeature:5:42324","ZIP Code 29742","country:us/state:sc/zip:29742","29742","804","30","13","0","13","30","10","425","13","0","3","0","0","0","0","0","0","89","0","0","17","0","0","0","804","379","0"
"publicpolygonfeature:5:42325","ZIP Code 29743","country:us/state:sc/zip:29743","29743","587","135","0","0","0","135","0","272","47","0","0","45","0","0","55","0","0","282","10","0","88","0","0","55","587","315","0"
"publicpolygonfeature:5:42327","ZIP Code 29745","country:us/state:sc/zip:29745","29745","13368","1387","142","0","142","1387","0","6097","846","1","142","25","0","1","150","0","0","1711","125","1","541","0","0","132","13368","7271","18"
"publicpolygonfeature:5:6671518","ZIP Code 28274","country:us/state:nc/zip:28274","28274","99","7","115","0","115","7","71","71","7","7","44","0","0","7","7","0","0","40","7","7","0","0","0","7","99","28","0"
"publicpolygonfeature:5:6676902","ZIP Code 28041","country:us/state:nc/zip:28041","28041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678389","ZIP Code 28223","country:us/state:nc/zip:28223","28223","695","53","270","0","270","53","104","365","46","76","166","0","0","84","14","0","0","183","14","84","7","8","0","0","695","330","14"
"publicpolygonfeature:22:928125","Charlotte-Concord-Gastonia, NC-SC Area","country:us/state:nc/msa:charlotte-concord-gastonia","16740","933193","114713","17438","1627","17438","114713","9316","433962","55641","5511","8122","949","466","12749","17936","2719","1627","296766","14268","12749","59072","7238","1161","10239","933193","499231","7697"
