"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:46466","ZIP Code 43146","country:us/state:oh/zip:43146","43146","3264","613","33","0","33","613","31","1420","396","0","2","0","0","0","25","0","0","887","25","0","217","0","0","25","3264","1844","0"
"publicpolygonfeature:5:46467","ZIP Code 43147","country:us/state:oh/zip:43147","43147","17082","1454","95","0","95","1454","24","7953","713","15","71","17","0","15","205","0","0","5314","188","15","741","0","0","152","17082","9129","53"
"publicpolygonfeature:5:46468","ZIP Code 43148","country:us/state:oh/zip:43148","43148","579","70","8","0","8","70","8","256","38","0","0","0","0","0","9","0","0","80","9","0","32","0","0","9","579","323","0"
"publicpolygonfeature:5:46469","ZIP Code 43152","country:us/state:oh/zip:43152","43152","402","13","0","0","0","13","0","180","0","0","0","0","0","0","23","0","0","31","23","0","13","0","0","0","402","222","23"
"publicpolygonfeature:5:46470","ZIP Code 43153","country:us/state:oh/zip:43153","43153","425","18","1","0","1","18","0","230","12","0","1","0","0","0","10","0","0","44","10","0","6","0","0","7","425","195","3"
"publicpolygonfeature:5:46471","ZIP Code 43154","country:us/state:oh/zip:43154","43154","1271","97","1","0","1","97","0","760","25","0","1","0","0","0","12","0","0","108","12","0","72","0","0","12","1271","511","0"
"publicpolygonfeature:5:46472","ZIP Code 43155","country:us/state:oh/zip:43155","43155","741","47","5","0","5","47","0","363","36","0","5","0","0","0","17","0","0","185","17","0","11","0","0","17","741","378","0"
"publicpolygonfeature:5:46474","ZIP Code 43162","country:us/state:oh/zip:43162","43162","2598","243","0","0","0","243","0","1025","135","0","0","0","0","0","0","0","0","615","0","0","108","0","0","0","2598","1573","0"
"publicpolygonfeature:5:46475","ZIP Code 43164","country:us/state:oh/zip:43164","43164","830","89","9","0","9","89","0","366","59","0","9","9","0","3","11","0","0","114","2","3","30","3","0","2","830","464","9"
"publicpolygonfeature:5:46476","ZIP Code 43201","country:us/state:oh/zip:43201","43201","10967","806","3025","381","3025","806","1533","5351","369","272","1492","0","77","561","140","36","381","3944","104","561","437","289","304","79","10967","5616","61"
"publicpolygonfeature:5:46477","ZIP Code 43202","country:us/state:oh/zip:43202","43202","7711","1046","659","263","659","1046","487","3945","380","311","172","20","33","867","67","0","263","3177","47","867","666","556","230","39","7711","3766","28"
"publicpolygonfeature:5:46478","ZIP Code 43203","country:us/state:oh/zip:43203","43203","2503","205","60","10","60","205","52","1191","114","152","8","0","0","274","151","28","10","1095","123","274","91","122","10","90","2503","1312","61"
"publicpolygonfeature:5:46479","ZIP Code 43221","country:us/state:oh/zip:43221","43221","13341","651","89","93","89","651","75","6858","373","11","14","16","24","52","195","17","93","4364","162","52","278","41","69","97","13341","6483","98"
"publicpolygonfeature:5:46480","ZIP Code 43222","country:us/state:oh/zip:43222","43222","1071","422","34","29","34","422","8","480","318","58","26","0","14","70","14","14","29","283","0","70","104","12","15","7","1071","591","7"
"publicpolygonfeature:5:46481","ZIP Code 43223","country:us/state:oh/zip:43223","43223","7547","1182","283","78","283","1182","172","3470","532","243","111","33","0","422","481","61","78","1036","387","422","650","179","78","283","7547","4077","198"
"publicpolygonfeature:5:46482","ZIP Code 43224","country:us/state:oh/zip:43224","43224","14655","2261","95","33","95","2261","45","6664","1186","608","50","40","23","954","355","48","33","2667","267","954","1075","346","10","151","14655","7991","204"
"publicpolygonfeature:5:46483","ZIP Code 43227","country:us/state:oh/zip:43227","43227","6873","1157","126","26","126","1157","47","3175","527","242","79","0","19","580","179","48","26","1168","131","580","630","338","7","92","6873","3698","87"
"publicpolygonfeature:5:46484","ZIP Code 43228","country:us/state:oh/zip:43228","43228","21310","3465","787","0","787","3465","464","9662","1631","236","323","0","0","352","402","71","0","3580","331","352","1834","116","0","92","21310","11648","310"
"publicpolygonfeature:5:46485","ZIP Code 43229","country:us/state:oh/zip:43229","43229","18310","2132","409","59","409","2132","304","8292","1052","192","105","6","52","471","266","123","59","3511","137","471","1080","279","7","163","18310","10018","103"
"publicpolygonfeature:5:46486","ZIP Code 43230","country:us/state:oh/zip:43230","43230","22304","1718","120","141","120","1718","74","10655","798","53","46","0","141","74","271","19","141","7078","252","74","920","21","0","100","22304","11649","171"
"publicpolygonfeature:5:46487","ZIP Code 43231","country:us/state:oh/zip:43231","43231","7831","1393","51","17","51","1393","28","3614","767","52","23","2","0","166","247","78","17","2084","167","166","626","114","17","139","7831","4217","108"
"publicpolygonfeature:5:46490","ZIP Code 43334","country:us/state:oh/zip:43334","43334","2753","100","29","0","29","100","29","1206","51","0","0","0","0","0","78","0","0","342","78","0","49","0","0","2","2753","1547","76"
"publicpolygonfeature:5:46495","ZIP Code 43315","country:us/state:oh/zip:43315","43315","2718","358","0","2","0","358","0","1069","214","1","0","8","0","1","16","0","2","464","8","1","144","0","2","16","2718","1649","0"
"publicpolygonfeature:5:46497","ZIP Code 43317","country:us/state:oh/zip:43317","43317","63","1","2","0","2","1","0","24","0","0","2","0","0","0","0","0","0","8","0","0","1","0","0","0","63","39","0"
"publicpolygonfeature:5:46504","ZIP Code 43338","country:us/state:oh/zip:43338","43338","3582","578","175","15","175","578","82","1499","258","0","93","35","0","9","81","0","15","599","46","9","320","9","15","65","3582","2083","16"
"publicpolygonfeature:5:46505","ZIP Code 43340","country:us/state:oh/zip:43340","43340","707","58","3","0","3","58","0","325","10","0","3","0","0","0","115","0","0","99","115","0","48","0","0","115","707","382","0"
"publicpolygonfeature:5:46508","ZIP Code 43344","country:us/state:oh/zip:43344","43344","2290","254","13","9","13","254","13","1101","127","23","0","0","0","47","0","0","9","265","0","47","127","24","9","0","2290","1189","0"
"publicpolygonfeature:5:46513","ZIP Code 43356","country:us/state:oh/zip:43356","43356","398","32","5","0","5","32","0","182","23","0","5","0","0","0","0","0","0","162","0","0","9","0","0","0","398","216","0"
"publicpolygonfeature:5:46515","ZIP Code 43358","country:us/state:oh/zip:43358","43358","991","84","30","0","30","84","14","426","29","0","16","0","0","0","2","0","0","99","2","0","55","0","0","2","991","565","0"
"publicpolygonfeature:5:46596","ZIP Code 43721","country:us/state:oh/zip:43721","43721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46604","ZIP Code 43730","country:us/state:oh/zip:43730","43730","1103","166","1","0","1","166","1","509","62","0","0","0","0","0","0","0","0","42","0","0","104","0","0","0","1103","594","0"
"publicpolygonfeature:5:46605","ZIP Code 43731","country:us/state:oh/zip:43731","43731","1771","189","67","0","67","189","23","966","54","16","44","0","0","16","15","0","0","51","15","16","135","0","0","0","1771","805","15"
"publicpolygonfeature:5:46614","ZIP Code 43739","country:us/state:oh/zip:43739","43739","1097","31","40","0","40","31","2","444","11","0","38","0","0","0","2","0","0","59","2","0","20","0","0","2","1097","653","0"
"publicpolygonfeature:5:46615","ZIP Code 43740","country:us/state:oh/zip:43740","43740","87","26","0","0","0","26","0","50","7","0","0","0","0","0","8","0","0","8","8","0","19","0","0","0","87","37","8"
"publicpolygonfeature:5:46617","ZIP Code 43760","country:us/state:oh/zip:43760","43760","525","119","43","0","43","119","19","283","66","0","24","0","0","0","0","0","0","23","0","0","53","0","0","0","525","242","0"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","955","61","9","0","9","61","0","461","37","0","9","0","0","0","94","0","0","39","94","0","24","0","0","9","955","494","85"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","3152","187","71","0","71","187","31","1384","25","0","40","0","0","25","0","0","0","79","0","25","162","25","0","0","3152","1768","0"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","1369","146","13","0","13","146","8","600","11","13","5","4","0","13","4","0","0","56","0","13","135","0","0","2","1369","769","2"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","151","18","1","0","1","18","1","82","14","0","0","0","0","0","0","0","0","7","0","0","4","0","0","0","151","69","0"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","1601","123","22","0","22","123","18","782","75","4","4","0","0","4","0","0","0","158","0","4","48","0","0","0","1601","819","0"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","1414","152","58","0","58","152","49","674","26","0","9","2","0","0","55","46","0","147","7","0","126","0","0","51","1414","740","4"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","2421","274","0","0","0","274","0","1084","180","0","0","0","0","0","0","0","0","328","0","0","94","0","0","0","2421","1337","0"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","6127","491","120","46","120","491","86","2843","178","0","34","22","26","0","98","49","46","822","27","0","313","0","20","21","6127","3284","77"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","4883","571","45","18","45","571","45","2248","284","0","0","0","0","0","22","0","18","382","22","0","287","0","18","11","4883","2635","11"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","214","0","0","0","0","0","0","106","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","214","108","0"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","1831","240","40","0","40","240","32","720","125","0","8","0","0","2","0","0","0","90","0","2","115","2","0","0","1831","1111","0"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","146","14","0","0","0","14","0","88","0","0","0","0","0","0","0","0","0","11","0","0","14","0","0","0","146","58","0"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","1287","177","34","0","34","177","29","613","88","0","5","0","0","0","22","2","0","161","20","0","89","0","0","1","1287","674","21"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","2636","162","122","0","122","162","86","1036","33","0","36","40","0","0","40","0","0","134","0","0","129","0","0","0","2636","1600","40"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","53","2","4","0","4","2","0","34","2","0","4","0","0","0","0","0","0","7","0","0","0","0","0","0","53","19","0"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","12","11","5","0","5","11","5","12","6","0","0","0","0","0","0","0","0","6","0","0","5","0","0","0","12","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","226","0","0","0","0","0","0","92","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","226","134","0"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","61","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","39","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","21","0"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","768028","75464","20069","2945","20069","75464","10300","355562","37668","5912","9769","741","857","11675","12025","2767","2945","206340","8517","11675","37796","5763","2088","6639","768028","412466","5386"
