"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:59799","ZIP Code 78245","country:us/state:tx/zip:78245","78245","32539","7106","410","90","410","7106","261","15068","3357","39","149","197","0","237","862","242","90","5937","423","237","3749","198","90","575","32539","17471","287"
"publicpolygonfeature:5:59800","ZIP Code 78247","country:us/state:tx/zip:78247","78247","19042","2236","116","11","116","2236","24","8572","1374","0","92","9","4","0","99","12","11","4651","78","0","862","0","7","71","19042","10470","28"
"publicpolygonfeature:5:59801","ZIP Code 78248","country:us/state:tx/zip:78248","78248","5206","606","4","0","4","606","0","2336","175","0","4","0","0","0","63","17","0","1778","46","0","431","0","0","34","5206","2870","29"
"publicpolygonfeature:5:59802","ZIP Code 78249","country:us/state:tx/zip:78249","78249","21266","3164","990","134","990","3164","310","9633","1601","205","680","150","111","414","481","46","134","7450","285","414","1563","209","23","176","21266","11633","305"
"publicpolygonfeature:5:59803","ZIP Code 78250","country:us/state:tx/zip:78250","78250","19447","3563","215","65","215","3563","128","8533","2019","17","87","9","0","204","204","38","65","4189","157","204","1544","187","65","117","19447","10914","87"
"publicpolygonfeature:5:59804","ZIP Code 78251","country:us/state:tx/zip:78251","78251","22355","3790","268","0","268","3790","153","10138","1648","65","115","0","0","176","193","59","0","5071","134","176","2142","111","0","121","22355","12217","72"
"publicpolygonfeature:5:59806","ZIP Code 78252","country:us/state:tx/zip:78252","78252","8176","760","130","0","130","760","130","3575","567","0","0","38","0","55","38","0","0","1026","0","55","193","55","0","38","8176","4601","0"
"publicpolygonfeature:5:59807","ZIP Code 78253","country:us/state:tx/zip:78253","78253","22791","3089","667","0","667","3089","296","10163","1528","42","371","64","0","60","331","21","0","6671","246","60","1561","18","0","264","22791","12628","67"
"publicpolygonfeature:5:59808","ZIP Code 78254","country:us/state:tx/zip:78254","78254","24955","3527","346","0","346","3527","302","10332","1949","92","44","0","0","106","370","19","0","8627","351","106","1578","14","0","268","24955","14623","102"
"publicpolygonfeature:5:59809","ZIP Code 78260","country:us/state:tx/zip:78260","78260","11601","1235","70","16","70","1235","19","5135","603","0","51","0","0","43","493","0","16","4188","493","43","632","43","16","235","11601","6466","258"
"publicpolygonfeature:5:59812","ZIP Code 78255","country:us/state:tx/zip:78255","78255","5290","1146","60","0","60","1146","29","2307","493","0","31","122","0","34","133","0","0","1946","11","34","653","34","0","133","5290","2983","0"
"publicpolygonfeature:5:59813","ZIP Code 78256","country:us/state:tx/zip:78256","78256","5436","522","173","285","173","522","162","2240","417","23","11","330","131","23","423","26","285","853","67","23","105","0","154","397","5436","3196","26"
"publicpolygonfeature:5:59814","ZIP Code 78257","country:us/state:tx/zip:78257","78257","5275","331","0","0","0","331","0","2590","154","0","0","0","0","0","194","0","0","1130","194","0","177","0","0","194","5275","2685","0"
"publicpolygonfeature:5:59815","ZIP Code 78258","country:us/state:tx/zip:78258","78258","18818","2194","170","0","170","2194","133","8640","1222","0","37","5","0","0","368","39","0","5244","324","0","972","0","0","186","18818","10178","182"
"publicpolygonfeature:5:59816","ZIP Code 78259","country:us/state:tx/zip:78259","78259","10635","1401","59","0","59","1401","47","4908","613","0","12","0","0","0","37","0","0","2988","37","0","788","0","0","16","10635","5727","21"
"publicpolygonfeature:5:59817","ZIP Code 78261","country:us/state:tx/zip:78261","78261","9603","810","123","0","123","810","79","3335","470","0","44","0","0","0","311","0","0","3199","311","0","340","0","0","141","9603","6268","170"
"publicpolygonfeature:5:59818","ZIP Code 78263","country:us/state:tx/zip:78263","78263","1270","120","17","0","17","120","15","574","100","0","2","0","0","0","40","0","0","210","40","0","20","0","0","26","1270","696","14"
"publicpolygonfeature:5:59819","ZIP Code 78264","country:us/state:tx/zip:78264","78264","3522","608","42","0","42","608","6","1599","302","0","36","0","0","0","141","0","0","370","141","0","306","0","0","70","3522","1923","71"
"publicpolygonfeature:5:59820","ZIP Code 78266","country:us/state:tx/zip:78266","78266","2253","291","25","0","25","291","25","1043","130","0","0","0","0","0","32","0","0","726","32","0","161","0","0","32","2253","1210","0"
"publicpolygonfeature:5:59944","ZIP Code 78606","country:us/state:tx/zip:78606","78606","2210","233","157","0","157","233","157","895","56","0","0","0","0","0","63","0","0","645","63","0","177","0","0","30","2210","1315","33"
"publicpolygonfeature:5:59964","ZIP Code 78623","country:us/state:tx/zip:78623","78623","352","42","16","0","16","42","0","147","0","0","16","0","0","0","22","0","0","154","22","0","42","0","0","22","352","205","0"
"publicpolygonfeature:5:59978","ZIP Code 78638","country:us/state:tx/zip:78638","78638","698","110","15","0","15","110","3","327","30","0","12","16","0","0","16","0","0","54","0","0","80","0","0","16","698","371","0"
"publicpolygonfeature:5:59986","ZIP Code 78670","country:us/state:tx/zip:78670","78670","27","5","0","0","0","5","0","13","5","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","27","14","0"
"publicpolygonfeature:5:59990","ZIP Code 78648","country:us/state:tx/zip:78648","78648","2907","419","65","29","65","419","53","1439","390","0","12","0","29","0","0","0","29","225","0","0","29","0","0","0","2907","1468","0"
"publicpolygonfeature:5:59996","ZIP Code 78655","country:us/state:tx/zip:78655","78655","1530","145","0","0","0","145","0","814","61","0","0","3","0","0","54","0","0","68","51","0","84","0","0","29","1530","716","25"
"publicpolygonfeature:5:60003","ZIP Code 78666","country:us/state:tx/zip:78666","78666","33023","5217","2055","326","2055","5217","659","15985","2695","319","1396","123","71","557","928","173","326","5038","632","557","2522","238","255","560","33023","17038","368"
"publicpolygonfeature:5:60048","ZIP Code 78885","country:us/state:tx/zip:78885","78885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60065","ZIP Code 78850","country:us/state:tx/zip:78850","78850","221","13","0","0","0","13","0","112","5","0","0","0","0","0","5","0","0","58","5","0","8","0","0","4","221","109","1"
"publicpolygonfeature:5:60069","ZIP Code 78861","country:us/state:tx/zip:78861","78861","3852","764","19","46","19","764","19","1800","428","0","0","0","0","0","77","0","46","463","77","0","336","0","46","41","3852","2052","36"
"publicpolygonfeature:5:60076","ZIP Code 78883","country:us/state:tx/zip:78883","78883","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","28","28","0"
"publicpolygonfeature:5:60082","ZIP Code 78884","country:us/state:tx/zip:78884","78884","342","42","0","0","0","42","0","83","9","0","0","0","0","0","4","0","0","84","4","0","33","0","0","0","342","259","4"
"publicpolygonfeature:5:60084","ZIP Code 78886","country:us/state:tx/zip:78886","78886","50","14","0","0","0","14","0","36","14","0","0","63","0","0","63","0","0","0","0","0","0","0","0","63","50","14","0"
"publicpolygonfeature:5:6681111","ZIP Code 78074","country:us/state:tx/zip:78074","78074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6696879","ZIP Code 78062","country:us/state:tx/zip:78062","78062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928641","San Antonio-New Braunfels, TX Area","country:us/state:tx/msa:san_antonio-new_braunfels","41700","874333","140461","20718","2545","20718","140461","11424","391068","68202","7834","9294","1953","761","15925","19321","2905","2545","187281","14463","15925","72259","8091","1784","11731","874333","483265","7590"
