"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:43796","ZIP Code 34746","country:us/state:fl/zip:34746","34746","2099","769","223","315","0","20","173","390","201","350","110","12","127","142","1134","633","308","1326","842","0","1125","1163","721","953","788"
"publicpolygonfeature:5:43797","ZIP Code 34747","country:us/state:fl/zip:34747","34747","1179","1028","525","448","64","32","25","129","431","270","38","10","101","21","724","153","510","1154","624","0","519","221","205","335","121"
"publicpolygonfeature:5:43798","ZIP Code 34748","country:us/state:fl/zip:34748","34748","693","292","345","219","62","67","0","36","22","49","116","7","75","62","328","481","65","631","556","211","933","631","350","925","394"
"publicpolygonfeature:5:43799","ZIP Code 34753","country:us/state:fl/zip:34753","34753","184","15","25","36","0","0","0","74","28","20","19","61","25","0","43","128","7","177","113","0","591","165","27","107","233"
"publicpolygonfeature:5:43800","ZIP Code 34759","country:us/state:fl/zip:34759","34759","821","283","322","52","42","0","0","184","79","88","44","18","63","34","693","254","43","1100","708","39","810","794","520","1003","881"
"publicpolygonfeature:5:43801","ZIP Code 34760","country:us/state:fl/zip:34760","34760","60","20","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","40","0","24","0","0","0","16"
"publicpolygonfeature:5:43802","ZIP Code 34761","country:us/state:fl/zip:34761","34761","1999","522","721","479","37","53","69","237","189","259","174","70","589","265","892","521","334","1134","857","17","2256","567","312","641","541"
"publicpolygonfeature:5:43803","ZIP Code 34762","country:us/state:fl/zip:34762","34762","0","84","21","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"publicpolygonfeature:5:43804","ZIP Code 34769","country:us/state:fl/zip:34769","34769","584","641","341","131","46","7","0","388","149","60","0","27","100","103","550","322","170","752","623","40","762","435","548","576","680"
"publicpolygonfeature:5:43805","ZIP Code 34771","country:us/state:fl/zip:34771","34771","1548","503","542","325","0","22","0","306","213","203","180","43","23","276","200","137","83","1097","599","37","600","362","453","539","253"
"publicpolygonfeature:5:43807","ZIP Code 34772","country:us/state:fl/zip:34772","34772","894","588","408","250","51","39","26","274","311","21","53","46","304","245","421","155","132","1165","580","56","1059","528","394","753","213"
"publicpolygonfeature:5:43808","ZIP Code 34773","country:us/state:fl/zip:34773","34773","121","88","75","0","0","0","0","110","13","0","13","0","0","16","23","48","18","131","42","0","98","0","0","192","50"
"publicpolygonfeature:5:43811","ZIP Code 34786","country:us/state:fl/zip:34786","34786","3150","824","738","608","32","231","116","221","234","856","110","25","102","9","388","159","217","923","554","0","376","209","308","651","189"
"publicpolygonfeature:5:43812","ZIP Code 34787","country:us/state:fl/zip:34787","34787","5759","1799","1191","1116","113","406","438","497","1137","993","201","140","289","179","1353","764","719","3091","1088","70","2073","479","385","2021","692"
"publicpolygonfeature:5:43813","ZIP Code 34788","country:us/state:fl/zip:34788","34788","552","250","55","0","0","25","0","88","89","101","12","52","52","17","93","602","9","400","124","75","658","204","264","192","176"
"publicpolygonfeature:5:43814","ZIP Code 34797","country:us/state:fl/zip:34797","34797","37","0","41","19","0","0","45","0","0","17","0","0","0","0","0","0","0","20","0","18","0","11","0","0","0"
"publicpolygonfeature:5:6695185","ZIP Code 32816","country:us/state:fl/zip:32816","32816","49","17","52","0","0","49","0","88","5","0","27","0","0","0","48","29","42","49","70","18","0","33","32","15","6"
"publicpolygonfeature:5:6696728","ZIP Code 32768","country:us/state:fl/zip:32768","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702949","ZIP Code 34729","country:us/state:fl/zip:34729","34729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928539","Orlando-Kissimmee-Sanford, FL Area","country:us/state:fl/msa:orlando-kissimmee-sanford","36740","92888","42541","40760","25228","3452","6889","6328","18666","18536","17152","7672","5148","13477","7143","43225","31214","14461","75218","49159","2228","65993","34716","26150","51347","32172"
