"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:47595","ZIP Code 46064","country:us/state:in/zip:46064","46064","558","217","195","212","31","23","22","98","44","78","13","30","78","29","174","46","24","500","163","0","676","488","220","231","270"
"publicpolygonfeature:5:47597","ZIP Code 46068","country:us/state:in/zip:46068","46068","54","3","3","44","13","9","0","34","0","0","15","0","7","0","49","12","0","45","2","13","114","120","84","66","41"
"publicpolygonfeature:5:47598","ZIP Code 46069","country:us/state:in/zip:46069","46069","368","69","33","57","59","0","0","32","34","53","15","0","83","11","100","83","4","186","107","26","174","232","175","98","161"
"publicpolygonfeature:5:47599","ZIP Code 46070","country:us/state:in/zip:46070","46070","58","4","4","0","0","0","0","13","0","0","0","0","8","0","8","33","0","47","3","0","29","121","43","15","43"
"publicpolygonfeature:5:47600","ZIP Code 46071","country:us/state:in/zip:46071","46071","152","107","0","18","3","0","0","21","0","15","0","7","37","0","10","14","0","18","26","0","69","107","51","78","183"
"publicpolygonfeature:5:47601","ZIP Code 46072","country:us/state:in/zip:46072","46072","233","131","86","110","22","43","8","7","8","48","33","0","63","140","32","121","45","156","177","0","116","66","664","47","153"
"publicpolygonfeature:5:47602","ZIP Code 46074","country:us/state:in/zip:46074","46074","2566","1230","1161","807","279","102","116","397","144","657","156","89","80","62","665","206","184","2118","814","53","738","566","148","311","428"
"publicpolygonfeature:5:47603","ZIP Code 46075","country:us/state:in/zip:46075","46075","330","101","203","317","15","34","38","75","73","134","151","71","34","120","90","87","0","215","226","0","138","82","125","106","130"
"publicpolygonfeature:5:47604","ZIP Code 46076","country:us/state:in/zip:46076","46076","27","2","3","10","2","16","0","0","0","3","0","0","0","2","18","2","2","17","13","2","11","29","60","35","70"
"publicpolygonfeature:5:47605","ZIP Code 46077","country:us/state:in/zip:46077","46077","1837","806","694","774","277","60","345","458","210","780","50","25","21","64","228","109","127","1154","370","0","457","405","435","83","291"
