"feature id","feature label","shid","geoid","Male Employed in Management Occupation (2020-2024)","Male Employed in Business and Finance Occupation (2020-2024)","Male Employed in Computer and Mathematical Occupation (2020-2024)","Male Employed in Architecture and Engineering Occupation (2020-2024)","Male Employed in Life, Physical, and Social Science Occupation (2020-2024)","Male Employed in Community and Social Service Occupation (2020-2024)","Male Employed in Legal Occupation (2020-2024)","Male Employed in Education, Training and Library Occupation (2020-2024)","Male Employed in Arts, Design, Entertainment, Sports and Media Occupation (2020-2024)","Male Employed in Health Diagnosis and Treating Practitioners Occupation (2020-2024)","Male Employed in Health Technologist and Technicians Occupation (2020-2024)","Male Employed in Healthcare Support Occupation (2020-2024)","Male Employed in Fire Fighting and Prevention Occupation (2020-2024)","Male Employed in Law Enforcement Occupation (2020-2024)","Male Employed in Food Preparation and Serving Occupation (2020-2024)","Male Employed in Building, Grounds Cleaning, and Maintenance Occupation (2020-2024)","Male Employed in Personal Care and Service Occupation (2020-2024)","Male Employed in Sales Occupation (2020-2024)","Male Employed in Office and Administrative Support Occupation (2020-2024)","Male Employed in Farming, Fishing and Forestry Occupation (2020-2024)","Male Employed in Construction and Extraction Occupation (2020-2024)","Male Employed in Installation, Maintenance, and Repair Occupation (2020-2024)","Male Employed in Production Occupation (2020-2024)","Male Employed in Transportation Occupation (2020-2024)","Male Employed in Material Moving Occupation (2020-2024)"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","1049","258","526","34","0","38","123","344","301","159","104","98","0","19","117","99","43","803","321","0","201","11","63","285","136"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","139","20","0","9","0","0","56","31","6","9","0","66","0","33","92","0","0","107","96","0","34","77","34","92","0"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","1552","657","391","411","55","109","143","198","88","440","43","44","56","20","113","129","66","1353","255","0","447","208","61","382","85"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","1191","890","269","197","12","139","72","110","186","44","76","80","378","31","403","605","191","1358","978","6","1384","850","484","793","701"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","1311","380","266","232","227","32","83","260","368","100","89","29","540","174","1333","1247","519","940","845","114","2124","1049","588","1785","1477"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","2180","529","334","239","0","115","267","277","200","233","0","6","161","172","966","1028","398","1164","818","8","2442","912","487","1313","760"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","786","505","205","90","24","102","0","463","213","399","164","98","594","168","975","937","181","1159","1307","0","1547","808","466","1179","1030"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","1062","342","479","299","87","140","117","133","140","91","4","28","108","38","382","909","191","994","824","16","604","296","553","336","319"
"publicpolygonfeature:5:42348","ZIP Code 33315","country:us/state:fl/zip:33315","33315","523","370","52","8","0","0","62","11","101","163","30","0","172","0","285","446","102","574","213","19","428","442","106","185","266"
"publicpolygonfeature:5:42351","ZIP Code 33316","country:us/state:fl/zip:33316","33316","829","145","144","72","9","9","37","68","72","110","0","12","60","15","200","40","101","554","96","0","202","80","116","87","251"
"publicpolygonfeature:5:42361","ZIP Code 33317","country:us/state:fl/zip:33317","33317","1537","171","207","301","39","187","315","320","282","143","85","125","296","210","718","586","318","1193","705","21","968","840","417","542","393"
"publicpolygonfeature:5:42382","ZIP Code 33319","country:us/state:fl/zip:33319","33319","1164","616","434","164","91","226","59","434","202","191","156","139","353","306","798","954","214","1492","686","12","1307","937","589","1464","858"
"publicpolygonfeature:5:42388","ZIP Code 33321","country:us/state:fl/zip:33321","33321","1673","536","531","330","1","56","28","171","285","125","53","62","354","308","552","719","161","1088","1314","0","1324","982","428","606","571"
"publicpolygonfeature:5:42389","ZIP Code 33322","country:us/state:fl/zip:33322","33322","933","474","336","388","87","189","126","207","134","120","222","9","150","75","235","305","392","1242","982","0","519","644","484","910","673"
"publicpolygonfeature:5:42390","ZIP Code 33323","country:us/state:fl/zip:33323","33323","1052","731","547","166","23","59","82","113","171","226","112","88","162","235","197","149","28","1029","762","0","452","428","167","263","301"
"publicpolygonfeature:5:42405","ZIP Code 33324","country:us/state:fl/zip:33324","33324","2065","978","826","476","77","220","307","419","646","330","107","187","207","104","645","306","276","1816","833","0","551","421","430","659","186"
"publicpolygonfeature:5:42411","ZIP Code 33325","country:us/state:fl/zip:33325","33325","1917","402","396","375","39","117","95","102","103","286","121","32","94","119","206","694","123","1166","876","2","832","767","126","293","254"
"publicpolygonfeature:5:42419","ZIP Code 33326","country:us/state:fl/zip:33326","33326","1787","667","352","297","80","0","382","329","250","245","23","131","189","47","175","281","161","1795","436","0","357","388","237","620","271"
"publicpolygonfeature:5:42423","ZIP Code 33327","country:us/state:fl/zip:33327","33327","2458","359","303","273","86","37","232","87","103","267","121","11","27","29","62","62","91","700","158","22","17","307","169","279","6"
"publicpolygonfeature:5:42429","ZIP Code 33328","country:us/state:fl/zip:33328","33328","1640","544","393","175","11","30","244","188","130","296","87","47","280","213","259","307","104","937","335","0","592","336","253","239","119"
"publicpolygonfeature:5:42434","ZIP Code 33330","country:us/state:fl/zip:33330","33330","877","256","261","85","0","53","90","121","36","207","0","0","133","105","23","30","93","719","101","0","140","128","111","168","64"
"publicpolygonfeature:5:42440","ZIP Code 33331","country:us/state:fl/zip:33331","33331","1480","855","321","183","8","15","206","106","173","260","66","0","116","164","184","155","28","648","191","15","239","211","92","261","94"
"publicpolygonfeature:5:42445","ZIP Code 33332","country:us/state:fl/zip:33332","33332","733","211","249","45","32","0","208","41","73","140","19","0","37","100","97","38","24","542","166","2","52","58","49","64","51"
"publicpolygonfeature:5:42471","ZIP Code 33334","country:us/state:fl/zip:33334","33334","1153","567","287","164","76","213","235","235","285","319","40","39","149","62","899","486","286","1001","417","64","1285","428","647","595","339"
"publicpolygonfeature:5:42480","ZIP Code 33351","country:us/state:fl/zip:33351","33351","904","350","844","135","38","51","37","233","301","176","208","314","90","0","414","250","82","1326","1007","0","911","415","403","791","652"
"publicpolygonfeature:5:42490","ZIP Code 33401","country:us/state:fl/zip:33401","33401","1685","646","245","127","71","39","144","257","498","202","115","64","350","88","1212","457","446","1098","389","0","718","629","229","345","359"
"publicpolygonfeature:5:42496","ZIP Code 33403","country:us/state:fl/zip:33403","33403","541","76","149","63","0","0","52","65","27","0","89","0","84","0","619","435","60","221","197","0","407","351","133","314","113"
"publicpolygonfeature:5:42500","ZIP Code 33404","country:us/state:fl/zip:33404","33404","766","375","290","113","16","103","115","53","92","161","47","101","147","44","463","487","178","570","510","0","459","420","353","393","564"
"publicpolygonfeature:5:42501","ZIP Code 33405","country:us/state:fl/zip:33405","33405","613","429","98","83","79","97","78","106","246","155","100","22","50","0","223","437","57","742","124","0","1429","99","216","296","409"
"publicpolygonfeature:5:42507","ZIP Code 33406","country:us/state:fl/zip:33406","33406","834","200","251","210","8","2","7","63","98","88","56","0","164","59","224","538","78","587","339","62","1432","652","287","991","119"
"publicpolygonfeature:5:42513","ZIP Code 33407","country:us/state:fl/zip:33407","33407","978","187","85","90","65","81","31","205","260","132","17","62","360","89","279","918","320","604","518","43","1138","525","210","789","958"
"publicpolygonfeature:5:42532","ZIP Code 33408","country:us/state:fl/zip:33408","33408","1119","402","108","146","51","23","78","117","108","139","39","0","11","0","269","50","24","555","117","69","255","180","154","131","53"
"publicpolygonfeature:5:42543","ZIP Code 33409","country:us/state:fl/zip:33409","33409","783","308","377","110","0","119","210","195","359","131","53","17","155","0","547","697","42","1115","342","34","1738","366","342","364","454"
"publicpolygonfeature:5:42551","ZIP Code 33410","country:us/state:fl/zip:33410","33410","1659","820","361","378","94","113","392","193","281","320","26","56","199","95","556","478","398","977","284","4","440","307","434","201","256"
"publicpolygonfeature:5:42567","ZIP Code 33411","country:us/state:fl/zip:33411","33411","2738","1096","744","692","118","184","271","517","460","631","231","302","562","494","711","557","210","2316","1460","47","1501","1011","637","1278","787"
"publicpolygonfeature:5:42570","ZIP Code 33412","country:us/state:fl/zip:33412","33412","641","250","198","121","48","11","60","54","30","143","6","0","36","268","84","206","86","572","230","0","493","219","166","147","136"
"publicpolygonfeature:5:42573","ZIP Code 33413","country:us/state:fl/zip:33413","33413","476","225","216","116","19","0","8","83","36","58","80","184","91","59","284","311","27","573","206","0","286","201","92","388","483"
"publicpolygonfeature:5:42574","ZIP Code 33414","country:us/state:fl/zip:33414","33414","3124","1072","1235","832","136","35","194","357","294","1010","149","256","295","607","488","205","297","1467","818","58","783","654","420","568","441"
"publicpolygonfeature:5:42578","ZIP Code 33415","country:us/state:fl/zip:33415","33415","1329","418","376","164","67","29","24","228","104","282","155","26","134","19","519","1369","216","967","931","157","2659","1308","511","1403","710"
"publicpolygonfeature:5:42579","ZIP Code 33417","country:us/state:fl/zip:33417","33417","677","430","91","76","113","238","17","105","145","66","78","70","106","85","808","888","349","697","1054","15","1424","571","613","460","343"
"publicpolygonfeature:5:42595","ZIP Code 33418","country:us/state:fl/zip:33418","33418","2641","995","358","622","66","143","626","332","324","542","46","56","203","136","215","177","136","1465","247","144","570","560","320","218","125"
"publicpolygonfeature:5:42621","ZIP Code 33426","country:us/state:fl/zip:33426","33426","761","462","225","131","9","43","8","90","130","85","112","154","245","143","392","283","177","549","380","29","423","302","169","242","360"
"publicpolygonfeature:5:42626","ZIP Code 33428","country:us/state:fl/zip:33428","33428","2247","1079","748","184","91","98","86","126","188","404","111","47","293","40","564","385","467","1389","654","0","1613","651","278","511","467"
"publicpolygonfeature:5:42628","ZIP Code 33437","country:us/state:fl/zip:33437","33437","892","477","380","86","9","82","67","338","205","287","102","19","126","69","97","320","350","1044","480","0","370","174","87","239","289"
"publicpolygonfeature:5:42650","ZIP Code 33438","country:us/state:fl/zip:33438","33438","0","0","47","0","0","8","0","0","0","0","0","0","0","0","15","0","0","0","0","0","17","0","18","0","0"
"publicpolygonfeature:5:42666","ZIP Code 33469","country:us/state:fl/zip:33469","33469","760","394","68","222","140","2","117","82","111","48","0","0","74","6","138","101","112","355","26","30","183","126","53","82","52"
"publicpolygonfeature:5:42674","ZIP Code 33470","country:us/state:fl/zip:33470","33470","1319","472","467","245","101","166","20","185","60","415","87","61","365","509","294","285","141","880","566","29","876","1173","475","708","321"
"publicpolygonfeature:5:42686","ZIP Code 33483","country:us/state:fl/zip:33483","33483","667","350","145","65","38","10","380","22","86","172","0","15","20","0","218","82","62","564","140","0","238","76","22","39","203"
"publicpolygonfeature:5:42687","ZIP Code 33484","country:us/state:fl/zip:33484","33484","1081","253","177","260","8","51","99","115","154","185","110","84","65","25","187","154","114","500","374","0","160","146","166","241","112"
"publicpolygonfeature:5:42697","ZIP Code 33486","country:us/state:fl/zip:33486","33486","938","832","757","79","50","56","265","125","66","114","29","7","134","9","420","44","88","1183","258","47","297","129","56","250","110"
"publicpolygonfeature:5:42700","ZIP Code 33487","country:us/state:fl/zip:33487","33487","1122","415","368","128","29","6","152","56","39","141","103","112","0","43","120","96","48","681","214","41","318","101","22","168","49"
"publicpolygonfeature:5:42702","ZIP Code 33493","country:us/state:fl/zip:33493","33493","19","20","8","0","0","17","0","103","18","0","0","0","25","7","45","30","7","2","31","8","68","71","45","35","119"
"publicpolygonfeature:5:42708","ZIP Code 33496","country:us/state:fl/zip:33496","33496","1207","497","156","123","0","20","204","164","251","478","40","25","40","24","153","16","0","1170","439","0","178","214","91","145","163"
"publicpolygonfeature:5:42718","ZIP Code 33498","country:us/state:fl/zip:33498","33498","986","300","352","36","55","41","136","78","13","134","0","18","0","143","125","124","44","911","102","0","248","53","11","218","63"
"publicpolygonfeature:5:43469","ZIP Code 33004","country:us/state:fl/zip:33004","33004","634","157","123","94","15","371","26","113","141","92","41","81","109","43","126","118","159","717","225","34","282","241","106","183","45"
"publicpolygonfeature:5:43491","ZIP Code 33033","country:us/state:fl/zip:33033","33033","1534","456","279","366","91","258","32","381","185","223","224","40","970","462","933","1193","376","1506","1298","260","2452","1482","434","1283","950"
"publicpolygonfeature:5:43493","ZIP Code 33039","country:us/state:fl/zip:33039","33039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43494","ZIP Code 33157","country:us/state:fl/zip:33157","33157","2227","1131","513","524","95","153","214","364","237","354","147","217","669","161","746","1095","242","1959","832","82","2061","1475","539","1508","937"
"publicpolygonfeature:5:43495","ZIP Code 33158","country:us/state:fl/zip:33158","33158","404","278","33","48","31","4","138","71","11","136","38","0","6","21","45","5","12","148","61","0","28","19","27","17","7"
"publicpolygonfeature:5:43496","ZIP Code 33034","country:us/state:fl/zip:33034","33034","195","98","96","172","14","23","4","88","132","14","0","0","139","64","107","317","63","306","168","266","439","338","78","319","257"
"publicpolygonfeature:5:43499","ZIP Code 33430","country:us/state:fl/zip:33430","33430","357","24","119","19","11","129","76","83","151","0","0","49","230","19","230","143","41","108","175","624","506","341","320","356","335"
"publicpolygonfeature:5:43500","ZIP Code 33431","country:us/state:fl/zip:33431","33431","955","807","208","71","28","32","154","92","382","99","12","0","85","0","368","118","215","553","261","0","259","140","13","161","71"
"publicpolygonfeature:5:43501","ZIP Code 33432","country:us/state:fl/zip:33432","33432","1710","585","225","114","66","49","179","94","98","264","26","51","183","22","532","119","37","856","172","27","264","127","78","147","93"
"publicpolygonfeature:5:43502","ZIP Code 33433","country:us/state:fl/zip:33433","33433","2564","747","604","370","54","140","292","224","246","545","93","122","142","55","415","155","322","1506","642","32","669","364","238","342","235"
"publicpolygonfeature:5:43503","ZIP Code 33434","country:us/state:fl/zip:33434","33434","842","473","185","216","8","20","148","136","163","179","34","0","36","10","164","35","65","427","204","0","141","194","102","272","49"
"publicpolygonfeature:5:43504","ZIP Code 33435","country:us/state:fl/zip:33435","33435","1532","361","170","235","6","56","41","100","178","91","176","6","274","0","951","761","230","939","422","24","803","497","185","838","526"
"publicpolygonfeature:5:43505","ZIP Code 33436","country:us/state:fl/zip:33436","33436","1244","315","432","231","102","24","102","564","266","168","230","238","394","191","608","754","462","1580","857","52","885","722","211","702","247"
"publicpolygonfeature:5:43507","ZIP Code 33441","country:us/state:fl/zip:33441","33441","683","365","179","123","201","127","133","1","355","71","175","103","50","20","516","501","157","734","311","31","989","181","234","501","435"
"publicpolygonfeature:5:43508","ZIP Code 33442","country:us/state:fl/zip:33442","33442","1147","360","439","92","77","46","28","106","96","51","99","53","130","82","288","175","139","874","584","0","651","330","132","764","292"
"publicpolygonfeature:5:43509","ZIP Code 33444","country:us/state:fl/zip:33444","33444","663","406","133","129","62","88","14","149","369","347","114","52","144","26","336","423","95","560","208","0","411","254","203","402","157"
"publicpolygonfeature:5:43510","ZIP Code 33445","country:us/state:fl/zip:33445","33445","716","587","271","132","92","131","71","97","126","131","97","83","195","17","636","793","218","1247","448","0","713","166","308","224","257"
"publicpolygonfeature:5:43511","ZIP Code 33446","country:us/state:fl/zip:33446","33446","1112","502","136","24","37","0","234","45","133","308","40","30","177","44","211","111","42","873","115","0","97","193","71","201","219"
"publicpolygonfeature:5:43512","ZIP Code 33449","country:us/state:fl/zip:33449","33449","547","208","19","49","0","0","31","0","79","221","24","0","35","45","154","26","28","438","86","4","64","7","0","97","120"
"publicpolygonfeature:5:43515","ZIP Code 33458","country:us/state:fl/zip:33458","33458","2882","1436","664","746","175","74","421","249","283","672","247","79","147","252","1011","1103","283","1832","528","28","1433","403","500","974","430"
"publicpolygonfeature:5:43516","ZIP Code 33460","country:us/state:fl/zip:33460","33460","885","312","171","66","65","88","35","294","131","68","61","54","103","11","314","2471","191","839","460","196","2528","513","187","655","562"
"publicpolygonfeature:5:43517","ZIP Code 33461","country:us/state:fl/zip:33461","33461","1268","340","255","160","45","91","18","172","87","43","177","171","117","39","647","2350","457","1195","367","70","3742","850","695","805","962"
"publicpolygonfeature:5:43518","ZIP Code 33462","country:us/state:fl/zip:33462","33462","910","388","177","140","14","12","61","112","176","130","141","107","313","92","457","872","95","736","311","48","1160","630","99","1106","596"
"publicpolygonfeature:5:43519","ZIP Code 33463","country:us/state:fl/zip:33463","33463","1471","512","474","416","0","155","42","510","165","141","259","171","436","154","1020","1588","215","1491","1050","63","2915","998","820","817","1430"
"publicpolygonfeature:5:43520","ZIP Code 33467","country:us/state:fl/zip:33467","33467","2266","923","667","286","44","75","202","121","139","418","444","201","386","394","823","539","416","1807","651","58","727","585","321","833","387"
"publicpolygonfeature:5:43522","ZIP Code 33472","country:us/state:fl/zip:33472","33472","763","305","240","145","18","23","105","36","72","110","24","38","331","57","250","65","90","332","129","0","84","92","21","75","114"
"publicpolygonfeature:5:43523","ZIP Code 33473","country:us/state:fl/zip:33473","33473","621","188","223","16","0","0","293","28","22","193","0","0","11","36","179","70","0","230","78","0","44","18","0","18","56"
"publicpolygonfeature:5:43524","ZIP Code 33476","country:us/state:fl/zip:33476","33476","100","9","0","0","16","78","0","5","0","0","0","0","12","0","39","30","57","103","134","26","178","41","132","0","169"
"publicpolygonfeature:5:43525","ZIP Code 33477","country:us/state:fl/zip:33477","33477","481","460","54","86","16","15","140","29","0","50","0","19","61","0","8","15","0","522","48","0","20","32","23","58","0"
"publicpolygonfeature:5:43526","ZIP Code 33478","country:us/state:fl/zip:33478","33478","492","421","99","195","39","0","45","137","49","213","0","0","173","84","128","132","83","693","204","27","265","244","114","179","90"
"publicpolygonfeature:5:43527","ZIP Code 33480","country:us/state:fl/zip:33480","33480","640","386","12","44","0","0","155","11","14","192","16","0","19","0","45","0","55","421","39","0","30","4","18","0","0"
"publicpolygonfeature:5:6673889","ZIP Code 33388","country:us/state:fl/zip:33388","33388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703671","ZIP Code 33022","country:us/state:fl/zip:33022","33022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928457","Miami-Fort Lauderdale-West Palm Beach, FL Area","country:us/state:fl/msa:miami-fort_lauderdale-west_palm_beach","33100","232543","87903","60533","36212","9320","13545","24961","37560","37705","41971","15801","12577","37031","19569","82808","76017","31421","175375","100484","7316","167730","90346","56167","124585","70537"
