"feature id","feature label","shid","geoid","Jobs with Worker Educational Attainment - Less than High School (2023)","Jobs with Worker Educational Attainment - Some College or Associate's Degree (2023)","Jobs with Worker Educational Attainment - Bachelor's Degree or Higher (2023)","Jobs with Worker Educational Attainment - High School Degree or Equivalent (2023)","Jobs - Accommodation and Food Services (2023)","Jobs - Administrative Support and Waste Management (2023)","Jobs - Agriculture, Forestry, Fishing, Hunting (2023)","Jobs - Arts, Entertainment and Recreation (2023)","Jobs - Construction (2023)","Jobs - Educational Services (2023)","Jobs - Finance and Insurance (2023)","Jobs - Health Care and Social Assistance (2023)","Jobs - Information (2023)","Jobs - Management (2023)","Jobs - Manufacturing (2023)","Jobs - Mining, Oil and Gas (2023)","Jobs - Other Services (2023)","Jobs - Professional, Technology and Science (2023)","Jobs - Public Administration (2023)","Jobs - Real Estate (2023)","Jobs - Retail Trade (2023)","Jobs - Transportation and Warehousing (2023)","Jobs - Utilities (2023)","Jobs - Wholesale Trade (2023)"
"publicpolygonfeature:5:39438","ZIP Code 33027","country:us/state:fl/zip:33027","33027","3405","5846","5072","4580","3068","1374","62","180","395","270","2367","3512","1373","270","330","0","324","2015","1919","172","3478","1097","89","1989"
"publicpolygonfeature:5:39439","ZIP Code 33028","country:us/state:fl/zip:33028","33028","1291","2440","2324","1867","829","185","6","174","132","125","4995","627","54","16","41","2","146","502","1","114","1499","86","6","299"
"publicpolygonfeature:5:39445","ZIP Code 33029","country:us/state:fl/zip:33029","33029","1324","1753","1499","1519","546","1254","0","83","329","444","171","1154","60","41","138","12","607","822","0","169","1024","550","0","433"
"publicpolygonfeature:5:39605","ZIP Code 33160","country:us/state:fl/zip:33160","33160","1969","2829","2621","2345","2973","583","34","144","145","294","582","836","120","87","74","0","1556","1374","418","677","1802","393","27","340"
"publicpolygonfeature:5:39623","ZIP Code 33161","country:us/state:fl/zip:33161","33161","1726","2259","2040","1987","632","1243","4","49","465","2086","169","2568","134","38","92","0","472","460","39","243","1027","66","0","163"
"publicpolygonfeature:5:39641","ZIP Code 33162","country:us/state:fl/zip:33162","33162","1646","2217","1781","1898","790","701","3","48","298","569","291","1460","95","16","262","0","477","723","1144","147","2189","192","0","166"
"publicpolygonfeature:5:39827","ZIP Code 33165","country:us/state:fl/zip:33165","33165","1784","2030","1766","1760","1242","428","18","577","632","726","520","1855","37","68","48","0","369","591","0","136","1700","113","2","127"
"publicpolygonfeature:5:39831","ZIP Code 33166","country:us/state:fl/zip:33166","33166","9774","12328","10537","11001","3933","7212","28","205","4420","483","1678","3306","1575","865","3702","9","1607","2605","423","971","2417","7017","170","8608"
"publicpolygonfeature:5:39860","ZIP Code 33167","country:us/state:fl/zip:33167","33167","1506","1549","1035","1529","172","931","0","2","62","14","0","462","1","48","1017","0","64","39","0","108","279","1477","0","1921"
"publicpolygonfeature:5:39890","ZIP Code 33168","country:us/state:fl/zip:33168","33168","584","584","408","568","432","461","0","0","162","100","59","282","54","0","3","0","149","61","0","34","806","21","0","99"
"publicpolygonfeature:5:39895","ZIP Code 33169","country:us/state:fl/zip:33169","33169","3345","4567","3370","4003","1163","1271","2","394","572","241","707","3125","444","1187","1701","0","310","1334","544","324","3082","757","0","1592"
"publicpolygonfeature:5:41403","ZIP Code 33030","country:us/state:fl/zip:33030","33030","1785","1755","1257","1714","686","287","1213","45","769","218","231","1332","110","54","184","0","172","511","571","165","1316","138","31","305"
"publicpolygonfeature:5:41411","ZIP Code 33031","country:us/state:fl/zip:33031","33031","739","623","491","664","42","308","1322","44","161","2","5","28","0","10","73","0","20","248","0","9","121","28","4","712"
"publicpolygonfeature:5:41416","ZIP Code 33032","country:us/state:fl/zip:33032","33032","1144","1226","1079","1140","435","346","466","284","490","393","69","637","109","3","497","2","126","205","14","60","710","752","0","256"
"publicpolygonfeature:5:41430","ZIP Code 33035","country:us/state:fl/zip:33035","33035","379","503","407","458","14","138","14","33","375","193","0","169","5","0","378","32","28","63","4","13","31","6","438","102"
"publicpolygonfeature:5:41513","ZIP Code 33170","country:us/state:fl/zip:33170","33170","1337","1341","1065","1352","62","98","4099","4","203","179","104","708","1","0","88","2","63","77","0","6","327","34","0","119"
"publicpolygonfeature:5:41519","ZIP Code 33172","country:us/state:fl/zip:33172","33172","7008","8664","7832","7730","3130","1964","23","121","2472","783","1828","2589","1228","450","2379","0","881","2628","4","803","7489","3567","55","6834"
"publicpolygonfeature:5:41530","ZIP Code 33173","country:us/state:fl/zip:33173","33173","1687","2145","1980","1822","933","1082","4","15","265","151","585","3224","57","154","67","0","294","1368","56","128","887","148","22","204"
"publicpolygonfeature:5:41558","ZIP Code 33174","country:us/state:fl/zip:33174","33174","2173","3064","3766","2417","1095","282","2","51","271","6047","1059","1206","37","794","75","0","149","794","207","147","1433","56","22","98"
"publicpolygonfeature:5:41600","ZIP Code 33054","country:us/state:fl/zip:33054","33054","2354","2668","2115","2400","419","726","10","94","927","1091","80","276","186","181","2693","0","394","240","201","207","1271","1095","1","991"
"publicpolygonfeature:5:41604","ZIP Code 33055","country:us/state:fl/zip:33055","33055","734","752","485","680","266","77","1","6","248","36","86","593","21","21","27","0","278","107","10","79","894","630","0","154"
"publicpolygonfeature:5:41607","ZIP Code 33056","country:us/state:fl/zip:33056","33056","1168","1572","1051","1372","1499","72","0","1976","78","87","43","760","91","0","373","0","93","72","1","89","1254","45","0","350"
"publicpolygonfeature:5:41608","ZIP Code 33060","country:us/state:fl/zip:33060","33060","1597","2303","1934","2129","1104","1073","2","98","1315","177","131","1450","481","289","254","5","573","859","1","102","1422","166","2","215"
"publicpolygonfeature:5:41613","ZIP Code 33062","country:us/state:fl/zip:33062","33062","1262","2078","1752","1916","2551","359","2","101","297","186","503","858","89","27","185","0","507","877","36","206","2286","74","14","143"
"publicpolygonfeature:5:41614","ZIP Code 33063","country:us/state:fl/zip:33063","33063","1975","3166","2329","2514","1021","1330","9","204","925","310","461","3098","147","67","211","0","533","614","566","289","2261","282","0","212"
"publicpolygonfeature:5:41650","ZIP Code 33064","country:us/state:fl/zip:33064","33064","3059","5081","4191","4439","1355","1417","5","213","2435","58","462","2483","255","12","706","2","782","1593","1316","262","3201","791","0","2691"
"publicpolygonfeature:5:41655","ZIP Code 33065","country:us/state:fl/zip:33065","33065","2772","4841","4191","3874","1859","862","2","391","1233","314","554","3281","1808","15","1030","0","560","1840","1353","330","1693","459","0","1915"
"publicpolygonfeature:5:41656","ZIP Code 33066","country:us/state:fl/zip:33066","33066","173","241","197","209","55","47","0","49","130","34","17","108","19","3","13","0","338","66","0","58","42","5","0","11"
"publicpolygonfeature:5:41659","ZIP Code 33067","country:us/state:fl/zip:33067","33067","1028","1681","1569","1468","727","825","23","158","327","282","239","959","112","45","50","0","231","1022","138","196","1796","75","2","194"
