city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),rent_data_type
SanAntonio,78027,ZIP Code 78027,publicpolygonfeature:5:59696,country:us/state:tx/zip:78027,7,12,0,0,0,0,46,29,86,0,0,0,1130.0,111119.0,0.0,0.0,180,19.83302,45525.0,11,0,0,13,37,0,257,0.0,60.691823899371066,,0,0,318,Rural_Area
SanAntonio,78039,ZIP Code 78039,publicpolygonfeature:5:59701,country:us/state:tx/zip:78039,42,25,34,35,41,61,251,90,178,11,33,54,1130.0,96250.0,8.620689655172415,1.7133956386292832,768,3.42541,45355.0,114,75,7,68,244,15,1339,0.0,65.13157894736842,29.20837589376915,0,24,1862,Rural_Area
SanAntonio,78050,ZIP Code 78050,publicpolygonfeature:5:59703,country:us/state:tx/zip:78050,0,0,21,42,62,17,21,30,0,0,0,0,1130.0,74205.0,0.0,0.0,193,-6.81862,23819.0,46,43,0,0,0,0,440,0.0,42.959427207637226,,0,0,529,Rural_Area
SanAntonio,78052,ZIP Code 78052,publicpolygonfeature:5:59704,country:us/state:tx/zip:78052,123,92,109,192,349,276,211,263,838,107,102,603,1214.0,71429.0,6.312292358803987,2.3325062034739457,2560,14.3232,33137.0,329,534,91,195,433,101,4618,3.794712286158631,60.8440575321726,37.071917808219176,0,34,6389,Available
SanAntonio,78055,ZIP Code 78055,publicpolygonfeature:5:59706,country:us/state:tx/zip:78055,91,31,27,65,81,180,179,193,111,60,7,54,929.0,85345.0,0.0,0.0,1018,-10.08301,40924.0,247,135,18,0,84,25,1239,2.857142857142857,37.5868603916614,25.762867647058822,0,6,1753,Available
SanAntonio,78056,ZIP Code 78056,publicpolygonfeature:5:59709,country:us/state:tx/zip:78056,19,0,16,0,43,19,48,669,169,65,0,118,1227.5,119946.0,0.0,0.7803790412486065,1048,14.57959,54067.0,11,0,0,57,0,394,2064,0.6364359586316627,57.18835304822566,47.81282316442606,0,10,2526,Owner_Dominated
SanAntonio,78057,ZIP Code 78057,publicpolygonfeature:5:59711,country:us/state:tx/zip:78057,0,0,103,18,20,89,74,86,41,18,46,65,1130.0,66134.0,0.0,0.0,449,27.49697,19753.0,41,32,46,94,321,0,347,14.102564102564102,41.43426294820717,11.921641791044776,0,22,881,Rural_Area
SanAntonio,78059,ZIP Code 78059,publicpolygonfeature:5:59713,country:us/state:tx/zip:78059,82,66,152,41,258,155,325,430,672,49,49,435,1208.0,74940.0,3.508771929824561,3.4250129735339905,2230,8.84188,25696.0,108,324,409,374,141,324,5365,3.312704768838733,52.06595905989386,32.15021057557323,0,42,7061,Available
SanAntonio,78063,ZIP Code 78063,publicpolygonfeature:5:59710,country:us/state:tx/zip:78063,119,55,162,253,522,621,1023,1160,885,244,185,874,1044.0,83914.0,0.0,1.8280123583934087,5044,3.77595,43934.0,635,578,34,530,650,201,8125,11.44793152639087,59.77403538691111,45.59260105046814,0,59,10778,Available
SanAntonio,78064,ZIP Code 78064,publicpolygonfeature:5:59717,country:us/state:tx/zip:78064,49,134,531,325,1270,881,1069,748,871,196,582,858,1111.0,66887.0,5.527354765933446,0.0,6074,8.78272,28772.0,670,1478,621,854,2084,105,10337,4.389737505561323,57.28485260385694,27.30433293372153,0,233,16365,Available
SanAntonio,78065,ZIP Code 78065,publicpolygonfeature:5:59719,country:us/state:tx/zip:78065,120,82,431,324,628,410,592,835,739,141,361,590,980.0,57200.0,2.091020910209102,0.5764665988470667,4302,9.62675,28358.0,1360,793,451,639,943,258,7115,3.732767762460233,52.56410256410257,27.195005945303212,0,203,11695,Available
SanAntonio,78066,ZIP Code 78066,publicpolygonfeature:5:59720,country:us/state:tx/zip:78066,11,0,0,0,0,37,76,6,9,0,0,67,1130.0,87604.0,0.0,0.0,139,17.03696,47030.0,0,28,9,0,0,0,222,0.0,28.57142857142857,,0,10,259,Rural_Area
SanAntonio,78069,ZIP Code 78069,publicpolygonfeature:5:59723,country:us/state:tx/zip:78069,24,41,92,154,228,192,415,287,787,19,90,360,1111.0,75625.0,0.0,1.9551466359977,2239,18.30406,30394.0,578,465,66,225,435,406,4855,4.804211911813097,53.240418118466906,30.42484894259819,0,76,7038,Available
SanAntonio,78070,ZIP Code 78070,publicpolygonfeature:5:59725,country:us/state:tx/zip:78070,48,101,2,148,106,897,1235,2188,2736,580,282,1580,1318.0,115175.0,5.3056516724336795,1.5491530331547705,8041,42.07475,57010.0,817,441,859,401,444,104,17076,3.4952245478561266,59.25970436245643,38.13731975128985,4,182,20200,Available
SanAntonio,78073,ZIP Code 78073,publicpolygonfeature:5:59733,country:us/state:tx/zip:78073,58,74,145,191,260,202,548,795,581,248,119,647,1214.0,69635.0,5.91016548463357,0.0,3102,15.53473,23945.0,626,1080,1221,738,609,188,5569,2.9190813479287403,61.01761252446184,33.75753768844221,0,110,10088,Available
SanAntonio,78101,ZIP Code 78101,publicpolygonfeature:5:59724,country:us/state:tx/zip:78101,92,56,73,139,228,361,547,472,604,62,112,478,1132.0,111280.0,27.177700348432055,0.0,2634,18.25962,42419.0,208,310,61,95,261,375,5957,2.6106335561922953,56.12880270414517,36.6985294117647,0,114,7267,Available
SanAntonio,78108,ZIP Code 78108,publicpolygonfeature:5:59738,country:us/state:tx/zip:78108,91,128,0,162,819,1317,1146,5784,6067,1126,1093,2932,2171.0,113004.0,5.842293906810036,0.4401999552339029,16640,62.89378,40615.0,1057,1065,2601,620,1605,1314,41500,6.410657606509009,62.088969684007914,32.13107166194729,0,265,49784,Available
SanAntonio,78109,ZIP Code 78109,publicpolygonfeature:5:59739,country:us/state:tx/zip:78109,23,44,83,519,1148,1913,3109,5160,6240,3268,3037,3664,1723.0,91320.0,5.574660633484163,1.053968253968254,21507,42.02121,34030.0,2795,3284,2237,2786,3528,2439,45771,4.287351199949073,71.60933958319579,27.48588633797516,76,610,63067,Available
SanAntonio,78112,ZIP Code 78112,publicpolygonfeature:5:59729,country:us/state:tx/zip:78112,25,36,49,96,192,504,1336,718,694,149,141,478,1319.0,54988.0,0.0,0.0,3799,21.60664,26867.0,591,1065,286,398,1513,471,5433,7.688552599463022,52.60657421674371,31.70232558139535,0,142,9769,Available
SanAntonio,78113,ZIP Code 78113,publicpolygonfeature:5:59740,country:us/state:tx/zip:78113,109,31,20,87,130,98,205,206,296,22,70,141,1125.0,78505.0,0.0,0.0,1204,-2.98863,49878.0,101,552,202,38,80,60,1993,1.8092105263157896,54.18894830659536,26.81985294117647,0,71,3026,Available
SanAntonio,78114,ZIP Code 78114,publicpolygonfeature:5:59741,country:us/state:tx/zip:78114,104,213,184,499,679,920,2167,2163,1758,600,567,1698,1042.0,88087.0,7.716436637390213,0.7044198895027625,9287,13.71706,39400.0,1437,802,1304,602,1486,178,18032,4.444244927275992,56.5295797224866,33.8014658331537,21,261,24283,Available
SanAntonio,78121,ZIP Code 78121,publicpolygonfeature:5:59686,country:us/state:tx/zip:78121,189,49,39,123,309,401,1247,1419,1353,297,215,641,1192.0,120048.0,3.71900826446281,0.5422993492407809,5426,22.98981,46254.0,423,861,314,229,795,428,12978,2.7366425778936145,68.35830513935879,36.033003780168656,0,89,16120,Available
SanAntonio,78123,ZIP Code 78123,publicpolygonfeature:5:59707,country:us/state:tx/zip:78123,4,24,73,61,159,162,163,316,95,7,79,149,1227.5,97553.0,0.0,0.0,1064,-3.27329,46866.0,162,56,533,112,27,77,1155,5.8986175115207375,63.26530612244898,29.493957703927492,0,18,2127,Owner_Dominated
SanAntonio,78124,ZIP Code 78124,publicpolygonfeature:5:59743,country:us/state:tx/zip:78124,99,21,29,65,341,481,410,411,573,165,233,343,1356.0,74192.0,4.854368932038835,5.112279025322503,2595,24.82137,42529.0,202,322,54,234,187,356,4800,4.372881355932203,56.88391824141921,33.61681136543015,0,56,6157,Available
SanAntonio,78130,ZIP Code 78130,publicpolygonfeature:5:59746,country:us/state:tx/zip:78130,1373,864,1434,1659,3825,4774,3991,9179,12723,4967,6831,6545,1659.0,83064.0,5.772261623325453,1.818314857498262,44789,49.26349,42935.0,3498,4440,2880,3799,4305,3877,80094,4.40754663198589,68.47343922803009,26.721144823271818,61,1072,104009,Available
SanAntonio,78132,ZIP Code 78132,publicpolygonfeature:5:59747,country:us/state:tx/zip:78132,177,135,110,149,603,1058,1183,3554,6336,2126,763,2514,1670.0,135315.0,13.342762847713344,0.3091667954861647,15431,86.48211,62353.0,1060,803,163,360,994,749,36765,2.7628629515717043,60.40155642023346,31.458905049396268,4,148,40953,Available
SanAntonio,78133,ZIP Code 78133,publicpolygonfeature:5:59748,country:us/state:tx/zip:78133,215,0,151,659,1569,1749,1713,1939,2393,496,812,1650,1354.0,83853.0,6.709677419354838,0.1499063085571517,10884,29.27908,46795.0,1081,955,1200,962,788,406,16412,3.893943841111437,55.09908168197196,39.05500705218618,0,289,21959,Available
SanAntonio,78140,ZIP Code 78140,publicpolygonfeature:5:59749,country:us/state:tx/zip:78140,78,77,172,120,160,286,185,109,214,9,56,132,845.0,50250.0,0.0,0.0,1410,1.70548,27798.0,74,342,437,135,259,211,2012,4.517326732673268,64.71766119343212,26.364883401920437,0,138,3474,Available
SanAntonio,78147,ZIP Code 78147,publicpolygonfeature:5:59730,country:us/state:tx/zip:78147,45,55,103,21,66,73,72,125,85,14,47,80,950.0,72404.0,4.464285714285714,0.0,659,-2.41782,39248.0,31,58,15,161,99,47,1121,2.230971128608924,68.09651474530831,23.517964071856287,0,13,1532,Available
SanAntonio,78148,ZIP Code 78148,publicpolygonfeature:5:59756,country:us/state:tx/zip:78148,309,38,347,1201,2052,1748,1092,1674,512,68,1550,887,1356.0,74783.0,1.5240328253223916,0.0,9041,7.71107,39417.0,1409,421,1898,1101,1032,393,15768,5.027209121534076,70.51230334812423,24.971953578336556,0,163,22187,Available
SanAntonio,78152,ZIP Code 78152,publicpolygonfeature:5:59759,country:us/state:tx/zip:78152,32,0,35,9,82,227,176,84,496,512,27,313,1824.0,123981.0,15.015974440894569,0.0,1653,25.58486,50097.0,70,145,23,78,104,255,3816,1.5971606033717831,70.51940639269407,33.168704156479215,0,29,4521,Available
SanAntonio,78154,ZIP Code 78154,publicpolygonfeature:5:59761,country:us/state:tx/zip:78154,36,180,490,695,1040,1302,2962,4488,4462,677,1778,2490,1671.0,100572.0,7.326774126020514,0.7310199048793378,16332,33.98802,45017.0,1687,937,909,1348,1314,893,34485,6.039389285391635,68.72036510194405,28.817210412640673,0,226,41907,Available
SanAntonio,78155,ZIP Code 78155,publicpolygonfeature:5:59765,country:us/state:tx/zip:78155,780,877,1590,1454,2556,3188,3644,3412,3543,1644,2511,2933,1198.0,71039.0,2.740183792815372,1.058785319909061,22688,14.50997,36571.0,4431,4673,1491,2182,3348,2061,35765,3.934919724770642,62.33277685030607,26.50046013553083,37,1169,55600,Available
SanAntonio,78160,ZIP Code 78160,publicpolygonfeature:5:59768,country:us/state:tx/zip:78160,110,45,43,137,135,182,506,434,269,45,109,334,1023.0,64800.0,3.858520900321544,2.663934426229508,1906,7.95282,31907.0,854,261,59,211,36,81,3353,2.062780269058296,56.27050214483976,33.865546218487395,11,138,4885,Available
SanAntonio,78161,ZIP Code 78161,publicpolygonfeature:5:59769,country:us/state:tx/zip:78161,0,0,0,0,10,0,95,37,35,37,0,71,1130.0,79904.0,0.0,0.0,214,10.68375,23743.0,0,246,0,0,0,137,196,12.36749116607774,69.53316953316954,36.540284360189574,0,0,579,Rural_Area
SanAntonio,78163,ZIP Code 78163,publicpolygonfeature:5:59773,country:us/state:tx/zip:78163,31,20,0,50,502,852,1590,994,1747,1470,137,1278,1951.0,140594.0,2.586206896551724,3.2001224927269942,7256,51.12417,55519.0,204,511,161,146,554,192,17285,2.8337932498407983,63.16070475173519,33.08931599773884,2,67,19141,Available
SanAntonio,78201,ZIP Code 78201,publicpolygonfeature:5:59766,country:us/state:tx/zip:78201,4062,4446,3149,2164,2246,876,335,584,449,105,4537,2311,1069.0,47121.0,4.759225922592259,3.208946152911146,18416,-7.03327,26012.0,4378,5498,2950,3211,3299,1332,20773,5.890623484921943,58.89994314951677,22.746827337291887,568,2074,41981,Available
SanAntonio,78202,ZIP Code 78202,publicpolygonfeature:5:59767,country:us/state:tx/zip:78202,1399,779,737,532,241,145,145,417,814,199,987,760,1275.0,47478.0,12.943820224719104,5.409643277146217,5408,-3.32476,33956.0,1232,1205,356,635,1081,438,5164,11.285097192224622,66.76089517078915,21.32591562355123,100,621,10224,Available
SanAntonio,78203,ZIP Code 78203,publicpolygonfeature:5:59771,country:us/state:tx/zip:78203,894,264,151,190,167,206,144,293,61,22,695,165,1051.0,35536.0,9.88626421697288,2.1686746987951806,2392,-7.00548,18976.0,1044,942,90,67,438,290,2211,6.297029702970297,66.1139896373057,22.1282301316431,147,265,5200,Available
SanAntonio,78204,ZIP Code 78204,publicpolygonfeature:5:59772,country:us/state:tx/zip:78204,1623,1061,741,438,175,149,160,369,1289,397,1187,535,1481.0,60255.0,13.274336283185844,0.0,6402,-3.29543,36297.0,1529,558,1112,872,1551,428,5888,7.595751528805922,65.58716707021792,21.64738690353233,171,609,11983,Available
SanAntonio,78205,ZIP Code 78205,publicpolygonfeature:5:58177,country:us/state:tx/zip:78205,1017,10,0,0,28,15,25,130,564,78,687,75,1276.0,38964.0,18.863955119214587,0.0,1867,40.83473,40521.0,87,191,216,62,135,63,784,5.092091007583965,63.510848126232744,20.592447916666668,12,581,1538,Available
SanAntonio,78207,ZIP Code 78207,publicpolygonfeature:5:58190,country:us/state:tx/zip:78207,3092,3121,3971,2738,1151,1294,733,1267,1021,249,5420,1600,907.0,32472.0,3.072407045009785,0.9921516363097882,18637,-6.37509,15875.0,8869,12220,4912,3207,4441,1264,15048,13.510327265868147,51.52220283110336,26.0060545497296,1596,3157,55474,Available
SanAntonio,78208,ZIP Code 78208,publicpolygonfeature:5:58193,country:us/state:tx/zip:78208,714,149,172,201,93,200,153,234,310,0,753,181,951.0,26595.0,0.8271298593879239,4.1459369817578775,2226,19.86442,19111.0,894,640,510,187,186,126,1255,10.143198090692124,53.5171102661597,18.945530726256983,82,381,3861,Available
SanAntonio,78209,ZIP Code 78209,publicpolygonfeature:5:59708,country:us/state:tx/zip:78209,2358,2381,4189,3414,2450,2253,1515,1769,2490,214,4616,2495,1447.0,86514.0,9.109293941791964,3.2307252454016964,23033,5.7688,72305.0,2503,1456,1073,754,2853,897,33080,4.032471543280685,67.18308653599246,18.33602497846684,267,1222,43400,Available
SanAntonio,78210,ZIP Code 78210,publicpolygonfeature:5:59715,country:us/state:tx/zip:78210,5088,2813,1404,1289,764,888,286,879,756,187,2607,1972,1159.0,55028.0,10.55363321799308,2.4201223657375937,14354,-7.83305,25435.0,3167,5591,2359,2091,2901,1559,16943,7.742743041068128,62.54602253709696,26.46038322112895,647,1227,34940,Available
SanAntonio,78211,ZIP Code 78211,publicpolygonfeature:5:59721,country:us/state:tx/zip:78211,774,813,2243,2339,1067,593,354,1544,540,223,1349,1412,1153.0,55436.0,2.480184096139095,0.7196652719665272,10490,-6.23832,21440.0,2208,4694,2402,3714,2652,1848,13324,8.22789334477089,58.340625911572275,25.1123595505618,395,706,30857,Available
SanAntonio,78212,ZIP Code 78212,publicpolygonfeature:5:59731,country:us/state:tx/zip:78212,4376,2564,1487,1833,938,824,387,341,484,300,2812,1148,1129.0,62801.0,11.721240220226022,1.462962962962963,13534,-5.66091,52570.0,1536,2510,1425,705,2018,661,15111,7.972665148063782,60.73520917567456,20.628709198813056,350,1332,27437,Available
SanAntonio,78213,ZIP Code 78213,publicpolygonfeature:5:59763,country:us/state:tx/zip:78213,135,434,6118,2761,1955,4536,739,1077,351,14,4579,1971,1186.0,55884.0,13.338891204668611,0.4147812971342383,18120,0.41871,30347.0,1609,6885,1495,2192,3237,1099,23904,4.940058810223931,68.21493344809566,22.5427374301676,439,1244,40526,Available
SanAntonio,78214,ZIP Code 78214,publicpolygonfeature:5:59776,country:us/state:tx/zip:78214,1520,1697,1933,831,667,383,630,419,365,0,1532,1020,990.0,44902.0,7.5177304964539005,0.9131350971669396,8445,-4.37571,24170.0,2612,2819,1760,1888,1932,713,10134,6.677181913774974,55.058646790316054,26.94317084942085,240,868,22118,Available
SanAntonio,78215,ZIP Code 78215,publicpolygonfeature:5:59777,country:us/state:tx/zip:78215,141,34,151,24,49,119,105,107,2306,223,908,24,1767.0,84437.0,10.16949152542373,0.0,3259,102.05823,81679.0,323,81,15,57,214,70,2677,6.172839506172839,85.48713501011854,19.52175883952856,40,126,3506,Available
SanAntonio,78216,ZIP Code 78216,publicpolygonfeature:5:59778,country:us/state:tx/zip:78216,152,298,2496,4386,3959,5899,2465,1809,563,0,7228,1615,1234.0,59110.0,11.29314569768256,1.974813966800229,22027,-0.25092,40120.0,3328,3771,1783,1883,2976,925,26300,5.297443461160276,69.68337356240238,22.367248797772717,557,1783,41180,Available
SanAntonio,78217,ZIP Code 78217,publicpolygonfeature:5:59779,country:us/state:tx/zip:78217,37,189,1044,2649,4315,4476,1286,1488,774,150,4236,1422,1233.0,60988.0,6.591530054644809,0.9421265141318976,16408,4.83348,34442.0,2145,3081,1704,2785,1965,1321,20997,6.498442696510584,68.44275520814658,23.485192860485327,279,1250,34055,Available
SanAntonio,78218,ZIP Code 78218,publicpolygonfeature:5:59780,country:us/state:tx/zip:78218,34,15,2331,3280,2449,2230,1210,2060,2004,508,4294,1604,1215.0,57285.0,6.6006600660066,0.0,16121,13.25032,30624.0,3688,3673,2431,1652,3224,1424,22898,5.427681173987335,66.06797368760479,22.7696867061812,935,1393,39428,Available
SanAntonio,78219,ZIP Code 78219,publicpolygonfeature:5:57629,country:us/state:tx/zip:78219,169,157,677,660,1686,1050,499,865,705,314,1486,615,1213.0,52094.0,6.855487608625683,0.0,6782,9.11871,22912.0,1391,2655,1155,1216,2125,82,9260,7.080998471726948,62.2099361470176,26.24816554153214,313,510,17924,Available
SanAntonio,78220,ZIP Code 78220,publicpolygonfeature:5:59270,country:us/state:tx/zip:78220,219,485,1482,2174,857,562,316,320,433,528,1529,660,1156.0,41710.0,8.289396602226127,0.5689900426742532,7376,8.40937,19779.0,3762,3061,1111,1657,1178,533,7821,11.564890444703748,54.09434490481523,29.21018593371059,652,958,19423,Available
SanAntonio,78221,ZIP Code 78221,publicpolygonfeature:5:59326,country:us/state:tx/zip:78221,364,814,3096,2562,1810,1283,675,1570,2050,917,2418,2143,1228.0,63811.0,13.917748917748918,1.1257434154630417,15141,12.86647,24423.0,4061,3232,2674,2904,4170,1009,24021,6.453610211468851,64.77747725596262,26.108083065351284,328,1273,42178,Available
SanAntonio,78222,ZIP Code 78222,publicpolygonfeature:5:59784,country:us/state:tx/zip:78222,36,204,621,679,1839,1358,1033,1387,1934,877,1142,1505,1205.0,66362.0,9.20138888888889,3.54829210836278,9968,30.99736,28804.0,1498,1769,1184,780,1743,894,18117,5.7972118534318575,63.082217612672075,27.56821341675356,340,758,26476,Available
SanAntonio,78223,ZIP Code 78223,publicpolygonfeature:5:59785,country:us/state:tx/zip:78223,973,1588,4636,2442,2688,1331,1164,3594,3258,1128,5096,3104,1128.0,52088.0,10.740778376181282,1.0194702097434611,22802,9.85003,24217.0,6553,6273,3732,4949,5947,2354,28450,5.562463428905793,60.93276936776492,27.452383042218905,680,2350,58983,Available
SanAntonio,78224,ZIP Code 78224,publicpolygonfeature:5:59787,country:us/state:tx/zip:78224,72,232,425,1031,1449,474,331,1299,1656,656,1668,890,1227.0,59891.0,9.926017262638718,5.182708383090518,7625,22.22258,23837.0,1628,2175,2121,936,1170,1832,11474,5.086020494500329,63.56519660571291,25.61238880451291,51,342,22232,Available
SanAntonio,78225,ZIP Code 78225,publicpolygonfeature:5:59788,country:us/state:tx/zip:78225,974,1788,1564,385,196,182,54,207,121,0,694,691,1166.0,46955.0,1.8333333333333333,1.7522658610271902,5471,-4.26281,22995.0,772,1880,1041,843,620,611,7115,7.214739123703359,63.285071414595976,21.908127208480565,81,544,13104,Available
SanAntonio,78226,ZIP Code 78226,publicpolygonfeature:5:59789,country:us/state:tx/zip:78226,166,601,668,352,375,343,129,191,153,25,926,215,1091.0,33398.0,7.912772585669782,3.325942350332594,3003,4.92832,17996.0,1311,1059,399,584,871,29,2228,7.798308800501095,61.05723521582049,30.490124359912215,151,315,6554,Available
SanAntonio,78227,ZIP Code 78227,publicpolygonfeature:5:59790,country:us/state:tx/zip:78227,206,296,1303,4743,3741,1924,1169,1895,429,64,3301,2158,1207.0,51519.0,5.677566292500407,1.9815994338287333,15770,2.193,21103.0,4845,4223,2721,2661,6304,1211,21803,6.777840298736508,59.55946605598578,27.638548454594368,681,1294,44035,Available
SanAntonio,78228,ZIP Code 78228,publicpolygonfeature:5:59791,country:us/state:tx/zip:78228,460,2454,5101,3764,3795,2609,1118,1196,549,386,4243,2441,1032.0,52976.0,10.478128179043743,0.7939247497411116,21432,-4.01393,25417.0,7025,6211,3619,3374,4554,1913,28773,7.115180063820088,59.00483481063659,24.1358359307946,744,1904,56165,Available
SanAntonio,78229,ZIP Code 78229,publicpolygonfeature:5:59515,country:us/state:tx/zip:78229,213,90,503,1935,4656,5622,2140,1925,1909,235,7635,764,1292.0,46574.0,11.536061891689544,6.195786864931847,19228,12.38517,27023.0,4634,4678,3900,1899,3458,1046,15476,4.031976017986509,70.26876673272835,21.461432753779057,698,1575,35664,Available
SanAntonio,78230,ZIP Code 78230,publicpolygonfeature:5:59551,country:us/state:tx/zip:78230,188,67,222,2849,4944,4353,4102,2702,1791,51,4880,2050,1363.0,73529.0,10.279870828848225,1.4414983164983166,21269,6.8327,50103.0,2128,1705,682,2305,1565,512,32392,4.321041978350788,65.6077545535127,22.471548019974453,308,891,41387,Available
