"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:47660","ZIP Code 46184","country:us/state:in/zip:46184","46184","111","1008","1864","99865","16.624040920716112","0","5175","20.63239","38851","661","247","125","726","526","32","10960","0.909472505946551","69.61137625401773","26.67162206805418","0","64"
"publicpolygonfeature:5:47664","ZIP Code 46186","country:us/state:in/zip:46186","46186","0","154","485","70714","0","0.5641748942172073","785","-1.23211","40921","39","179","16","21","41","16","1504","5.571847507331378","44.78003939592909","33.1551724137931","0","20"
"publicpolygonfeature:5:47665","ZIP Code 46201","country:us/state:in/zip:46201","46201","3110","1621","941","49195","5.83847367666045","3.527946873270614","16568","1.19591","31273","4008","3910","1472","1039","2283","1602","15811","7.894900304366731","66.82023824347321","25.96817795628331","570","2074"
"publicpolygonfeature:5:47666","ZIP Code 46176","country:us/state:in/zip:46176","46176","1606","1568","985","65182","7.26643598615917","0.5634524266871559","13032","2.67347","34908","1784","2890","950","1374","1893","554","18656","2.640011145165784","62.71105100126522","21.916003184713375","0","845"
"publicpolygonfeature:5:47667","ZIP Code 46180","country:us/state:in/zip:46180","46180","0","48",,"90208","0","0","425","2.75552","39963","43","7","32","28","27","107","841","2.1367521367521367","47.17741935483871","24.72","0","14"
"publicpolygonfeature:5:47668","ZIP Code 46181","country:us/state:in/zip:46181","46181","145","217","951","91337","5.445544554455446","0","1911","9.74785","48926","61","66","52","231","143","16","4391","5.724876441515651","62.3303457106274","31.496763754045308","8","87"
"publicpolygonfeature:5:47669","ZIP Code 46229","country:us/state:in/zip:46229","46229","2390","1485","1069","61388","3.033633765662783","0.8278377999158131","12133","5.81136","31449","1345","1876","923","2536","1861","1264","18637","6.534923339011925","66.61224489795919","24.746159854204635","48","644"
"publicpolygonfeature:5:47670","ZIP Code 46202","country:us/state:in/zip:46202","46202","3360","609","1288","63506","5.63988646180427","0.5961719485409477","12505","31.42681","55477","2055","2069","427","588","933","293","11917","4.837013669821241","71.49299404090837","21.44496582678772","558","1604"
"publicpolygonfeature:5:47671","ZIP Code 46203","country:us/state:in/zip:46203","46203","3492","1774","1111","57393","3.7058152793614596","1.4084507042253522","18512","-2.29043","34791","3368","4571","1980","1988","2760","704","21776","4.825737265415549","65.43687394624615","22.33947850243071","312","1381"
"publicpolygonfeature:5:47672","ZIP Code 46204","country:us/state:in/zip:46204","46204","2021","348","1638","86396","5.359565807327002","0","7408","58.57782","67139","1434","449","184","169","352","128","7035","2.564102564102564","69.6366705161233","19.382862971778305","123","1107"
"publicpolygonfeature:5:47673","ZIP Code 46205","country:us/state:in/zip:46205","46205","2524","1157","1176","72417","7.522964840038012","4.197002141327623","14896","8.05747","50168","1660","2083","419","1766","1186","825","20058","4.422589598165802","75.32609189655956","22.76033257991605","453","1131"
"publicpolygonfeature:5:47675","ZIP Code 46208","country:us/state:in/zip:46208","46208","2197","1458","1075","60062","3.414634146341464","2.861362377699834","11735","9.75332","41119","1738","2380","1231","944","815","220","12655","6.354651637670505","66.82286274723478","19.84096488419255","284","818"
"publicpolygonfeature:5:47676","ZIP Code 46214","country:us/state:in/zip:46214","46214","2919","1073","1196","59178","1.7018379850238259","0","11334","8.72013","32824","1806","1378","813","674","2587","745","15952","4.080237064052883","68.14163813806142","24.331838565022423","95","873"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","643","170","1301","53161","2.990654205607477","0","1530","37.84368","35761","52","148","94","171","322","342","1616","4.239401496259352","67.96610169491527","24.016457680250785","0","239"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","951","1547","1324","92029","6.743185078909613","0.6422099058678631","14247","17.963","42070","1112","1563","668","2443","730","1491","27812","1.3962539528095352","73.90867317633544","27.305300476577937","35","457"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","3853","1767","1094","38063","7.372549019607844","1.7040358744394617","15005","5.22586","22785","5587","3388","2358","1906","2603","1436","11647","10.45641758426494","54.27711118207947","30.688018979833927","647","1966"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","3758","1478","1059","60803","5.220883534136546","1.0554371002132195","17077","7.89655","32198","3641","3630","1544","2599","2786","674","23306","6.762417713943747","67.20938023450587","24.284299771025434","523","1460"
