"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:59739","ZIP Code 78109","country:us/state:tx/zip:78109","78109","3037","3664","1723","91320","5.574660633484163","1.053968253968254","21507","42.02121","34030","2795","3284","2237","2786","3528","2439","45771","4.287351199949073","71.60933958319579","27.48588633797516","76","610"
"publicpolygonfeature:5:59740","ZIP Code 78113","country:us/state:tx/zip:78113","78113","70","141","1125","78505","0","0","1204","-2.98863","49878","101","552","202","38","80","60","1993","1.8092105263157896","54.188948306595364","26.81985294117647","0","71"
"publicpolygonfeature:5:59741","ZIP Code 78114","country:us/state:tx/zip:78114","78114","567","1698","1042","88087","7.716436637390213","0.7044198895027625","9287","13.71706","39400","1437","802","1304","602","1486","178","18032","4.444244927275992","56.5295797224866","33.8014658331537","21","261"
"publicpolygonfeature:5:59743","ZIP Code 78124","country:us/state:tx/zip:78124","78124","233","343","1356","74192","4.854368932038835","5.112279025322503","2595","24.82137","42529","202","322","54","234","187","356","4800","4.372881355932203","56.88391824141921","33.61681136543015","0","56"
"publicpolygonfeature:5:59746","ZIP Code 78130","country:us/state:tx/zip:78130","78130","6831","6545","1659","83064","5.772261623325453","1.818314857498262","44789","49.26349","42935","3498","4440","2880","3799","4305","3877","80094","4.40754663198589","68.47343922803009","26.721144823271818","61","1072"
"publicpolygonfeature:5:59747","ZIP Code 78132","country:us/state:tx/zip:78132","78132","763","2514","1670","135315","13.342762847713344","0.30916679548616477","15431","86.48211","62353","1060","803","163","360","994","749","36765","2.7628629515717043","60.40155642023346","31.458905049396268","4","148"
"publicpolygonfeature:5:59748","ZIP Code 78133","country:us/state:tx/zip:78133","78133","812","1650","1354","83853","6.709677419354838","0.14990630855715179","10884","29.27908","46795","1081","955","1200","962","788","406","16412","3.893943841111437","55.09908168197196","39.05500705218618","0","289"
"publicpolygonfeature:5:59749","ZIP Code 78140","country:us/state:tx/zip:78140","78140","56","132","845","50250","0","0","1410","1.70548","27798","74","342","437","135","259","211","2012","4.517326732673268","64.71766119343212","26.364883401920437","0","138"
"publicpolygonfeature:5:59752","ZIP Code 78143","country:us/state:tx/zip:78143","78143","0","0",,,"0","0","14","14.86862",,"0","0","0","0","0","0","0",,,,"0","0"
"publicpolygonfeature:5:59755","ZIP Code 78244","country:us/state:tx/zip:78244","78244","1787","2545","1573","71128","3.102136376938835","0.8597235825443466","13033","23.16117","29422","1594","2878","2100","1849","2855","944","25631","5.354520662890707","67.90305947060845","25.796079149871748","191","337"
"publicpolygonfeature:5:59756","ZIP Code 78148","country:us/state:tx/zip:78148","78148","1550","887","1356","74783","1.5240328253223916","0","9041","7.71107","39417","1409","421","1898","1101","1032","393","15768","5.027209121534076","70.51230334812423","24.971953578336556","0","163"
"publicpolygonfeature:5:59757","ZIP Code 78150","country:us/state:tx/zip:78150","78150","0","0",,,"0","0","0","3.30341",,"0","0","0","0","0","0","0",,,,"0","0"
"publicpolygonfeature:5:59759","ZIP Code 78152","country:us/state:tx/zip:78152","78152","27","313","1824","123981","15.015974440894569","0","1653","25.58486","50097","70","145","23","78","104","255","3816","1.5971606033717833","70.51940639269407","33.168704156479215","0","29"
"publicpolygonfeature:5:59761","ZIP Code 78154","country:us/state:tx/zip:78154","78154","1778","2490","1671","100572","7.326774126020514","0.7310199048793378","16332","33.98802","45017","1687","937","909","1348","1314","893","34485","6.039389285391635","68.72036510194405","28.817210412640673","0","226"
"publicpolygonfeature:5:59763","ZIP Code 78213","country:us/state:tx/zip:78213","78213","4579","1971","1186","55884","13.338891204668613","0.41478129713423834","18120","0.41871","30347","1609","6885","1495","2192","3237","1099","23904","4.940058810223931","68.21493344809566","22.5427374301676","439","1244"
"publicpolygonfeature:5:59765","ZIP Code 78155","country:us/state:tx/zip:78155","78155","2511","2933","1198","71039","2.740183792815372","1.0587853199090613","22688","14.50997","36571","4431","4673","1491","2182","3348","2061","35765","3.934919724770642","62.33277685030607","26.50046013553083","37","1169"
"publicpolygonfeature:5:59766","ZIP Code 78201","country:us/state:tx/zip:78201","78201","4537","2311","1069","47121","4.759225922592259","3.208946152911146","18416","-7.03327","26012","4378","5498","2950","3211","3299","1332","20773","5.890623484921943","58.89994314951677","22.746827337291887","568","2074"
"publicpolygonfeature:5:59767","ZIP Code 78202","country:us/state:tx/zip:78202","78202","987","760","1275","47478","12.943820224719103","5.409643277146217","5408","-3.32476","33956","1232","1205","356","635","1081","438","5164","11.285097192224622","66.76089517078915","21.32591562355123","100","621"
"publicpolygonfeature:5:59768","ZIP Code 78160","country:us/state:tx/zip:78160","78160","109","334","1023","64800","3.858520900321544","2.663934426229508","1906","7.95282","31907","854","261","59","211","36","81","3353","2.062780269058296","56.27050214483976","33.865546218487395","11","138"
"publicpolygonfeature:5:59769","ZIP Code 78161","country:us/state:tx/zip:78161","78161","0","71",,"79904","0","0","214","10.68375","23743","0","246","0","0","0","137","196","12.36749116607774","69.53316953316954","36.540284360189574","0","0"
"publicpolygonfeature:5:59771","ZIP Code 78203","country:us/state:tx/zip:78203","78203","695","165","1051","35536","9.88626421697288","2.1686746987951806","2392","-7.00548","18976","1044","942","90","67","438","290","2211","6.297029702970297","66.1139896373057","22.1282301316431","147","265"
"publicpolygonfeature:5:59772","ZIP Code 78204","country:us/state:tx/zip:78204","78204","1187","535","1481","60255","13.274336283185843","0","6402","-3.29543","36297","1529","558","1112","872","1551","428","5888","7.595751528805922","65.58716707021792","21.64738690353233","171","609"
"publicpolygonfeature:5:59773","ZIP Code 78163","country:us/state:tx/zip:78163","78163","137","1278","1951","140594","2.586206896551724","3.2001224927269942","7256","51.12417","55519","204","511","161","146","554","192","17285","2.8337932498407983","63.16070475173519","33.08931599773884","2","67"
"publicpolygonfeature:5:59776","ZIP Code 78214","country:us/state:tx/zip:78214","78214","1532","1020","990","44902","7.5177304964539005","0.9131350971669397","8445","-4.37571","24170","2612","2819","1760","1888","1932","713","10134","6.677181913774974","55.058646790316054","26.94317084942085","240","868"
