"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:44638","ZIP Code 37184","country:us/state:tn/zip:37184","37184","176","474","941","83125","0","0.12175324675324675","3097","8.79818","36466","951","252","106","141","297","254","5248","1.9476905954368393","58.22128624655759","31.489395378284268","0","34"
"publicpolygonfeature:5:44639","ZIP Code 37204","country:us/state:tn/zip:37204","37204","1310","783","1684","109580","8.801817149346961","1.5289058767319637","8016","33.65515","82525","588","278","483","414","258","312","12668","3.3019307900382424","78.8352794301241","17.356856662789195","114","223"
"publicpolygonfeature:5:44640","ZIP Code 37205","country:us/state:tn/zip:37205","37205","1935","1628","1920","139152","2.0710815648171823","0.685443668993021","12641","3.25764","107106","878","743","261","404","497","429","21323","3.179625088982045","61.09795583047407","20.78801639162698","83","820"
"publicpolygonfeature:5:44642","ZIP Code 37187","country:us/state:tn/zip:37187","37187","149","574","974","76228","8.089500860585199","0","3352","8.39988","41763","326","316","211","512","602","43","5757","3.9531142266145713","66.39707004425453","37.754039989044095","0","166"
"publicpolygonfeature:5:44643","ZIP Code 37188","country:us/state:tn/zip:37188","37188","769","869","1471","90856","0","0.23512389220473867","7260","19.39082","44797","683","701","138","401","843","726","14610","3.3069665491279903","72.32855962544753","33.39267136747197","0","90"
"publicpolygonfeature:5:44644","ZIP Code 37206","country:us/state:tn/zip:37206","37206","2805","1042","1658","96169","2.7690933452434123","0.8299381318847141","14065","7.61579","57291","2657","1218","1081","1113","599","783","20721","5.480593036814926","80.39732142857143","21.775182092734056","127","1315"
"publicpolygonfeature:5:44645","ZIP Code 37190","country:us/state:tn/zip:37190","37190","283","505","893","64792","8.525576730190572","0","3978","3.78023","31009","797","628","351","385","775","138","6336","1.414990050851205","58.967355963064115","34.36356986100951","0","174"
"publicpolygonfeature:5:44647","ZIP Code 37201","country:us/state:tn/zip:37201","37201","236","45","1944","114229","24.561403508771928","11.0062893081761","1309","36.32071","67308","255","0","0","0","0","0","1011","0","69.78470675575352","19.822294022617125","0","14"
"publicpolygonfeature:5:44648","ZIP Code 37211","country:us/state:tn/zip:37211","37211","8659","3556","1515","71399","8.296037550485755","0.8801624915368992","35911","7.44196","38947","7407","4728","4790","3797","4841","1845","47758","4.2857784969435455","73.7010087646767","25.38208472815422","280","1843"
"publicpolygonfeature:5:44649","ZIP Code 37212","country:us/state:tn/zip:37212","37212","1636","657","1660","95145","11.233723239902892","2.2004889975550124","8288","7.86911","59026","989","485","521","308","194","250","9957","4.005442639680245","61.32783978303953","16.902372262773724","161","741"
"publicpolygonfeature:5:44650","ZIP Code 37213","country:us/state:tn/zip:37213","37213","0","0",,,"0","0","0","56.41278","16456","0","0","0","0","0","0","0",,"0",,"0","0"
