"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:43169","ZIP Code 32839","country:us/state:fl/zip:32839","32839","10044","1809","1503","47313","13.21915530428999","9.787383588121596","24708","16.18047","25908","5187","7614","2862","3760","4902","1361","24783","6.301140174379611","68.76881708073822","29.012517113240758","1153","3079"
"publicpolygonfeature:5:43226","ZIP Code 32102","country:us/state:fl/zip:32102","32102","0","241","1055","57588","45.1219512195122","5.094494658997535","1830","6.16969","36990","148","403","78","28","93","14","1607","2.2869022869022873","43.529411764705884","46.94972067039106","0","72"
"publicpolygonfeature:5:43249","ZIP Code 32159","country:us/state:fl/zip:32159","32159","1806","4059","1401","58518","12.774957698815568","1.2629399585921326","20736","7.10436","41015","1244","1541","1030","1014","3294","623","23031","5.845488924905457","30.88500300340386","22.889774236387783","23","1040"
"publicpolygonfeature:5:43412","ZIP Code 32714","country:us/state:fl/zip:32714","32714","4174","1862","1755","70955","9.535714285714286","0.16590096988259315","16659","9.72989","39620","1747","2082","1272","2352","2743","1429","25801","4.895292643637014","72.29616229487014","26.44931301235423","133","712"
"publicpolygonfeature:5:43419","ZIP Code 32701","country:us/state:fl/zip:32701","32701","3115","1721","1715","62198","9.411764705882353","1.090909090909091","12109","6.80157","37419","1405","1839","1060","1065","1722","1751","15468","6.527489811968257","66.40869812933245","23.840966690803764","83","743"
"publicpolygonfeature:5:43422","ZIP Code 32702","country:us/state:fl/zip:32702","32702","323","134",,"50935","3.5294117647058822","0","1581","12.82349","30855","221","294","188","83","241","23","1448","15.026455026455027","40.61022776106575","31.68005354752343","0","84"
"publicpolygonfeature:5:43444","ZIP Code 32703","country:us/state:fl/zip:32703","32703","4472","3958","1676","72880","6.494989217303057","0.29759795932827887","22727","19.81323","35008","2938","6132","2505","2468","4390","2099","38246","4.4701611073292495","66.18820459066892","28.598845657087505","85","1293"
"publicpolygonfeature:5:43445","ZIP Code 32707","country:us/state:fl/zip:32707","32707","3274","3212","1693","69113","4.339118825100133","1.7227528340623046","17398","6.9356","37200","1665","2382","891","1546","2773","867","29127","2.6545894802923633","67.9299759900313","28.023139719269395","94","675"
"publicpolygonfeature:5:43446","ZIP Code 32708","country:us/state:fl/zip:32708","32708","2295","3764","1896","93628","7.464061924069296","0.439311273294126","20129","12.48199","46161","2476","1222","1009","1092","2868","1366","38729","3.584324755786993","66.30202975637906","29.185484691282678","174","462"
"publicpolygonfeature:5:43447","ZIP Code 32735","country:us/state:fl/zip:32735","32735","97","421","1600","68441","40.074906367041194","1.154249737670514","2480","29.85511","33745","77","54","130","174","352","172","4276","1.5158077089649198","51.632379248658324","27.4359631147541","0","56"
