"feature id","feature label","shid","geoid","Renter Excessive Housing Costs (2020-2024)","Home Owner Excessive Housing Costs (2020-2024)","Median Home Rent (2020-2024)","Median Household Income (2020-2024)","Rental Vacancy Rate (2020-2024)","Homeowner Vacancy Rate (2020-2024)","Total Housing Units (2020-2024)","Percent Change in Population (Difference Decennial Census 2020 - 2010)","Per Capita Income (2020-2024)","Income 49% and Below Poverty Level (2020-2024)","Income 50% to 99% the Poverty Level (2020-2024)","Income 100% to 124% the Poverty Level (2020-2024)","Income 125% to 149% the Poverty Level (2020-2024)","Income 150% to 184% the Poverty Level (2020-2024)","Income 185% to 199% the Poverty Level (2020-2024)","Income 200% and Over the Poverty Level (2020-2024)","Unemployment Rate (2020-2024)","Labor Force Participation Rate (2020-2024)","Commute Mean Travel Time (2020-2024)","Commute Transportation by Public Transit (2020-2024)","No Vehicles Available (2020-2024)"
"publicpolygonfeature:5:60029","ZIP Code 78748","country:us/state:tx/zip:78748","78748","4963","2699","1839","115213","7.1981815120390635","0.43826086956521737","26420","31.7904","63667","3042","1224","1000","888","1451","842","46685","3.65218851449681","77.3466211249946","29.275653479335922","253","590"
"publicpolygonfeature:5:60030","ZIP Code 78738","country:us/state:tx/zip:78738","78738","1619","2770","1983","183048","4.424778761061947","0.24154589371980675","12533","116.79565","99621","1025","151","468","348","464","90","28381","3.3313184229968438","62.92899408284024","25.936793164111585","26","184"
"publicpolygonfeature:5:60031","ZIP Code 78739","country:us/state:tx/zip:78739","78739","41","998","3473","238559","4.4609665427509295","0.3938200545289306","7180","28.69868","90618","326","224","71","0","150","58","19801","1.4780643946526077","69.47292796029","28.321150855365474","13","24"
"publicpolygonfeature:5:60032","ZIP Code 78741","country:us/state:tx/zip:78741","78741","9685","970","1596","66741","5.236087299013021","1.191765980498375","25953","9.58064","45630","5839","4029","2347","2355","3134","2333","25611","5.289740294671408","83.7294743945415","22.725287494490523","1529","2444"
"publicpolygonfeature:5:60033","ZIP Code 78742","country:us/state:tx/zip:78742","78742","102","39","1328",,"0","0","365","1.57005","30428","57","204","0","10","0","154","422","20.30360531309298","72.48968363136176","29.846938775510203","17","10"
"publicpolygonfeature:5:60034","ZIP Code 78744","country:us/state:tx/zip:78744","78744","5112","2549","1647","83002","3.150264845274603","0.8436080467229071","21868","17.1926","41086","4330","2430","1967","2333","1646","1658","36571","5.816681017844948","81.35482938114517","25.54484012489625","543","964"
"publicpolygonfeature:5:60035","ZIP Code 78745","country:us/state:tx/zip:78745","78745","7195","3110","1713","86109","4.49103544939555","1.4406184118060434","31805","7.18995","56112","3015","3414","1740","1568","2310","1354","47502","3.9015515237277","75.66374218705201","24.453212425236348","928","1948"
"publicpolygonfeature:5:60036","ZIP Code 78750","country:us/state:tx/zip:78750","78750","1946","1424","1748","121563","5.544286680189317","0.07775042114811456","12282","9.97284","65736","573","561","292","380","1183","446","25729","3.5985076423155613","70.80226662690127","24.724081780351003","51","284"
"publicpolygonfeature:5:60037","ZIP Code 78751","country:us/state:tx/zip:78751","78751","3500","650","1695","80915","0.20554984583761562","1.645734084019056","10482","16.81578","68473","812","1226","399","300","694","327","13201","3.716945996275605","85.3271561845529","17.19325153374233","866","1350"
"publicpolygonfeature:5:60038","ZIP Code 78752","country:us/state:tx/zip:78752","78752","4392","396","1581","67682","2.907348242811502","1.7459624618070713","11805","1.75193","42853","1922","2207","1373","1558","1508","440","14235","5.336137214956956","79.1356804826044","22.39550302680888","709","870"
"publicpolygonfeature:5:60039","ZIP Code 78753","country:us/state:tx/zip:78753","78753","9070","2343","1502","65170","3.978131906479004","0.24378352023403219","25638","19.21145","36327","5275","6668","2240","3330","4974","1968","31845","4.768617101040698","73.37485145900268","26.337085984663076","507","2287"
"publicpolygonfeature:5:60040","ZIP Code 78754","country:us/state:tx/zip:78754","78754","3311","1676","1728","90121","4.679082653532399","0.2599534820084827","13923","72.61957","48670","1753","2339","1097","2480","817","1209","22869","1.779903362587516","77.57506215337541","24.88902917137351","121","612"
"publicpolygonfeature:5:60041","ZIP Code 78756","country:us/state:tx/zip:78756","78756","1103","519","1433","94701","3.010279001468429","0","4902","20.8175","72935","752","566","67","354","74","67","6493","5.120481927710843","73.0741012472487","17.995926041993105","215","664"
"publicpolygonfeature:5:60042","ZIP Code 78759","country:us/state:tx/zip:78759","78759","5002","1848","1727","102400","5.044035228182546","0.5379442843419788","23444","6.98618","74017","1211","323","386","563","1258","539","38630","5.2962729930789445","73.54137295304197","21.043516873889875","155","983"
"publicpolygonfeature:5:60108","ZIP Code 78953","country:us/state:tx/zip:78953","78953","0","36",,"83438","0","0","640","23.61938","48944","65","17","0","40","22","0","945","0","59.90291262135923","29.775985663082437","0","0"
"publicpolygonfeature:5:60111","ZIP Code 78957","country:us/state:tx/zip:78957","78957","324","827","1383","69149","7.021791767554479","1.7736214124475975","4812","15.39282","37157","229","1000","161","523","1077","258","7168","3.4408602150537635","61.79028750906016","32.10457360647928","36","132"
"publicpolygonfeature:5:6688042","ZIP Code 78674","country:us/state:tx/zip:78674","78674","0","19",,,"100","0","44","38.87773","23971","10","17","0","0","0","0","81","0","77","24.155844155844157","0","0"
"publicpolygonfeature:22:928018","Austin-Round Rock-San Marcos, TX Area","country:us/state:tx/msa:austin-round_rock-san_marcos","12420","195264","133024","1726","100431","4.337482242652862","0.8430073051459396","1042843","33.04396","56313","124136","109586","57097","82608","96317","52573","1859889","4.333069644105684","71.36166593012474","27.289687212492392","13989","48020"
