"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:46428","ZIP Code 43082","country:us/state:oh/zip:43082","43082","0","149","363","307","331","184","1016","156","1380","721","124","462","60","0","6","496","1090","181","1298","434","1464","330","1181","3218","1413","540","424","34","3765","233","1166","58","31","0","7466","1463","2102","410","668","0"
"publicpolygonfeature:5:46430","ZIP Code 43085","country:us/state:oh/zip:43085","43085","0","30","156","91","192","149","609","115","887","502","248","94","140","0","11","310","647","113","860","403","1006","229","1386","3096","1285","426","413","3","2304","174","684","0","51","0","5854","1766","1690","299","576","3"
"publicpolygonfeature:5:46432","ZIP Code 43102","country:us/state:oh/zip:43102","43102","0","3","1","11","0","51","9","10","80","38","0","2","13","0","43","112","223","2","207","123","102","0","92","354","186","67","57","0","129","28","16","0","45","0","406","344","273","307","238","0"
"publicpolygonfeature:5:46433","ZIP Code 43105","country:us/state:oh/zip:43105","43105","0","12","45","22","46","42","94","9","59","185","0","15","36","0","55","430","105","102","473","337","184","4","135","740","320","353","170","79","276","90","108","6","85","0","1237","524","789","444","453","40"
"publicpolygonfeature:5:46435","ZIP Code 43107","country:us/state:oh/zip:43107","43107","0","18","77","0","5","0","4","0","20","26","7","6","0","0","6","169","165","17","305","64","12","0","78","306","86","153","104","0","69","17","0","0","77","0","414","233","349","224","245","0"
"publicpolygonfeature:5:46436","ZIP Code 43109","country:us/state:oh/zip:43109","43109","0","0","0","0","0","0","5","0","4","0","0","0","0","0","0","0","1","1","2","0","0","0","4","6","3","0","12","0","4","0","5","0","0","0","18","2","3","4","2","0"
"publicpolygonfeature:5:46437","ZIP Code 43119","country:us/state:oh/zip:43119","43119","0","75","165","98","239","139","575","57","357","564","109","86","37","0","229","823","1386","297","1690","1152","379","107","1139","3350","1645","679","355","35","1360","111","849","98","83","0","5161","2987","1991","1026","2101","0"
"publicpolygonfeature:5:46438","ZIP Code 43110","country:us/state:oh/zip:43110","43110","45","0","83","178","386","429","890","224","535","916","53","501","120","0","75","890","1179","532","2881","2162","818","396","1251","5015","1070","1166","607","110","2905","233","873","35","314","0","8248","2508","3508","924","2905","59"
"publicpolygonfeature:5:46439","ZIP Code 43111","country:us/state:oh/zip:43111","43111","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","3","0","0","0","0","12","0","0","0","0","10","3","0","0","10","0"
"publicpolygonfeature:5:46440","ZIP Code 43112","country:us/state:oh/zip:43112","43112","0","3","21","0","26","16","49","0","10","20","0","47","0","0","18","373","307","10","310","160","46","17","94","512","136","109","49","0","137","24","23","0","8","0","757","467","378","280","259","0"
"publicpolygonfeature:5:46442","ZIP Code 43113","country:us/state:oh/zip:43113","43113","22","248","135","15","106","162","142","14","210","94","5","33","128","0","62","1028","975","244","1335","539","378","31","890","2354","545","753","336","16","701","75","328","173","37","0","3519","1227","1820","1227","1677","16"
"publicpolygonfeature:5:46443","ZIP Code 43115","country:us/state:oh/zip:43115","43115","0","0","1","0","0","0","0","2","7","3","2","0","0","0","55","153","64","15","25","11","13","21","16","194","169","9","3","0","7","5","2","0","1","0","157","313","70","155","53","0"
"publicpolygonfeature:5:46444","ZIP Code 43116","country:us/state:oh/zip:43116","43116","0","0","0","9","21","10","117","4","31","21","11","14","4","0","0","73","125","11","161","79","59","11","125","267","78","128","44","0","110","47","75","0","10","0","419","239","191","64","248","0"
"publicpolygonfeature:5:46445","ZIP Code 43117","country:us/state:oh/zip:43117","43117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46446","ZIP Code 43123","country:us/state:oh/zip:43123","43123","0","193","279","101","258","279","1302","184","1177","902","253","430","212","0","127","1644","2190","734","3415","3152","1868","284","3766","7540","2326","1865","1368","53","3521","234","1521","133","161","0","12058","4693","6126","2138","5304","13"
"publicpolygonfeature:5:46447","ZIP Code 43125","country:us/state:oh/zip:43125","43125","0","57","51","0","49","40","125","3","195","133","33","39","26","0","51","266","496","24","619","1050","413","130","611","1885","452","571","224","0","510","21","163","57","0","0","2507","1165","1044","586","1490","0"
"publicpolygonfeature:5:46448","ZIP Code 43126","country:us/state:oh/zip:43126","43126","0","0","0","0","0","0","7","0","18","0","0","0","0","0","2","10","2","0","18","11","9","0","7","10","27","6","8","0","25","0","0","0","0","0","14","22","38","13","23","0"
"publicpolygonfeature:5:46449","ZIP Code 43127","country:us/state:oh/zip:43127","43127","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","16","0","0","4","27","0","0","0","0","0","0","0","0","18","0","0","0","0","0","27","0","0","13","7","0"
"publicpolygonfeature:5:46450","ZIP Code 43130","country:us/state:oh/zip:43130","43130","42","128","127","29","203","240","441","82","576","688","12","146","81","0","160","2914","2562","287","3402","1690","1612","170","1993","6056","2697","1372","1046","72","1617","267","597","86","228","0","9072","4717","4604","3045","4567","28"
"publicpolygonfeature:5:46451","ZIP Code 43145","country:us/state:oh/zip:43145","43145","32","0","8","0","0","2","0","0","9","25","0","8","0","0","70","70","149","12","140","35","25","3","47","128","54","29","10","0","55","0","13","14","2","0","209","108","175","89","191","0"
"publicpolygonfeature:5:46452","ZIP Code 43135","country:us/state:oh/zip:43135","43135","0","81","51","10","0","0","8","0","0","39","0","0","0","0","0","236","250","0","194","166","48","51","124","360","70","36","8","0","101","0","65","23","0","0","405","272","214","249","403","0"
"publicpolygonfeature:5:46453","ZIP Code 43136","country:us/state:oh/zip:43136","43136","0","3","18","0","28","0","37","4","34","23","4","4","0","0","13","58","126","42","116","56","55","7","84","246","32","45","31","2","106","4","40","2","3","0","403","120","140","106","142","2"
"publicpolygonfeature:5:46454","ZIP Code 43137","country:us/state:oh/zip:43137","43137","0","0","30","0","0","0","4","0","0","17","68","2","0","0","0","114","74","72","48","56","15","6","62","254","289","43","4","0","102","0","19","0","0","0","376","340","169","25","127","0"
"publicpolygonfeature:5:46455","ZIP Code 43138","country:us/state:oh/zip:43138","43138","15","10","52","16","32","18","67","0","42","73","17","44","11","0","111","838","971","113","1004","527","419","0","605","1666","934","519","358","11","247","18","97","10","25","0","2087","1787","1697","934","1560","11"
"publicpolygonfeature:5:46456","ZIP Code 43149","country:us/state:oh/zip:43149","43149","0","4","0","0","0","0","0","0","0","26","0","0","0","0","23","133","92","68","86","105","6","0","54","225","65","31","17","0","0","26","0","4","0","0","262","76","231","107","229","0"
"publicpolygonfeature:5:46457","ZIP Code 43140","country:us/state:oh/zip:43140","43140","116","9","43","20","154","63","122","12","261","298","0","260","78","0","118","823","1504","178","1213","800","374","89","792","1288","690","733","378","12","1025","157","171","31","52","0","2781","1411","1701","1049","2038","12"
"publicpolygonfeature:5:46459","ZIP Code 43150","country:us/state:oh/zip:43150","43150","0","2","1","0","0","0","4","0","0","32","0","21","0","0","20","41","171","90","64","57","75","1","39","244","13","100","96","0","47","0","12","0","1","0","361","159","187","137","167","0"
"publicpolygonfeature:5:46460","ZIP Code 43151","country:us/state:oh/zip:43151","43151","0","0","0","0","0","1","0","0","15","0","0","0","4","0","8","2","13","0","11","18","1","0","6","10","14","4","8","0","3","4","12","0","1","0","20","20","12","19","24","0"
"publicpolygonfeature:5:46461","ZIP Code 43143","country:us/state:oh/zip:43143","43143","29","27","28","14","15","16","47","0","15","101","0","17","0","0","41","345","318","53","333","350","134","15","96","460","137","233","50","0","162","3","110","14","20","0","955","360","477","436","337","0"
"publicpolygonfeature:5:46462","ZIP Code 43144","country:us/state:oh/zip:43144","43144","0","5","0","2","0","0","2","0","0","0","0","0","0","0","0","15","25","2","4","2","4","0","5","28","5","4","16","0","7","0","2","0","0","0","28","26","17","14","25","0"
"publicpolygonfeature:5:46463","ZIP Code 43156","country:us/state:oh/zip:43156","43156","0","4","0","0","0","0","0","0","9","0","0","0","0","0","0","29","10","0","5","1","0","0","5","32","6","11","0","0","4","0","5","4","0","0","23","40","1","29","6","0"
"publicpolygonfeature:5:46464","ZIP Code 43157","country:us/state:oh/zip:43157","43157","0","0","0","0","4","0","0","0","9","0","0","0","0","0","0","45","3","8","23","20","4","0","13","32","55","2","4","0","9","0","4","0","0","0","49","58","10","28","64","0"
"publicpolygonfeature:5:46465","ZIP Code 43158","country:us/state:oh/zip:43158","43158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","21","0","0","0","2","9","0","0","17","0","0","0","0","0","0","0","11","0","21","27","0","0"
"publicpolygonfeature:5:46466","ZIP Code 43146","country:us/state:oh/zip:43146","43146","75","48","54","14","0","13","217","0","267","107","17","36","39","0","52","363","242","72","476","384","82","49","315","991","336","330","243","0","679","48","124","21","15","0","1396","929","623","380","607","0"
"publicpolygonfeature:5:46467","ZIP Code 43147","country:us/state:oh/zip:43147","43147","0","141","220","163","353","196","1353","269","1140","869","138","352","120","0","30","887","1472","563","1918","1534","1566","253","1667","5494","1499","960","793","215","3621","434","880","124","255","0","8788","2605","3886","984","2573","15"
"publicpolygonfeature:5:46468","ZIP Code 43148","country:us/state:oh/zip:43148","43148","0","0","16","0","0","8","20","0","16","11","1","0","8","0","0","82","66","27","93","19","15","10","53","167","51","71","12","0","43","1","9","3","24","0","165","175","101","94","131","0"
"publicpolygonfeature:5:46469","ZIP Code 43152","country:us/state:oh/zip:43152","43152","0","0","8","0","0","0","0","13","0","0","10","0","0","0","47","62","15","0","29","59","15","23","0","100","31","22","35","0","31","0","0","0","0","0","119","79","65","77","98","0"
"publicpolygonfeature:5:46470","ZIP Code 43153","country:us/state:oh/zip:43153","43153","11","0","6","18","0","0","0","0","4","0","0","2","3","0","14","19","71","1","24","59","0","5","36","131","49","24","21","0","31","0","10","3","0","0","176","84","63","50","81","0"
"publicpolygonfeature:5:46471","ZIP Code 43154","country:us/state:oh/zip:43154","43154","0","0","16","0","0","0","29","0","12","46","0","0","5","0","14","344","100","10","243","77","15","0","70","271","58","62","74","43","65","0","11","5","27","0","696","128","203","136","175","43"
"publicpolygonfeature:5:46472","ZIP Code 43155","country:us/state:oh/zip:43155","43155","12","9","0","0","0","0","87","0","21","17","18","8","13","0","12","75","71","29","56","65","26","6","92","234","24","79","41","0","141","12","19","13","0","0","370","102","191","101","46","0"
"publicpolygonfeature:5:46474","ZIP Code 43162","country:us/state:oh/zip:43162","43162","6","32","47","27","38","12","191","44","65","58","6","80","9","0","19","224","474","28","424","197","56","30","265","516","285","128","195","0","368","41","187","11","8","0","767","640","377","228","829","0"
"publicpolygonfeature:5:46475","ZIP Code 43164","country:us/state:oh/zip:43164","43164","11","9","1","23","3","4","34","8","21","0","0","0","0","0","43","184","108","3","118","69","20","0","48","185","67","67","30","0","103","0","4","0","7","0","328","107","183","199","125","0"
"publicpolygonfeature:5:46476","ZIP Code 43201","country:us/state:oh/zip:43201","43201","17","228","64","148","534","119","431","157","913","965","236","80","52","0","159","677","766","296","2252","632","842","167","1686","4541","2992","236","612","22","2644","253","885","86","76","0","7610","3434","2891","497","1448","0"
"publicpolygonfeature:5:46477","ZIP Code 43202","country:us/state:oh/zip:43202","43202","0","157","159","47","162","69","559","148","596","931","98","89","162","0","11","297","478","244","1473","584","498","138","1121","3550","1391","305","513","10","2353","104","329","97","294","0","4821","1653","2359","359","1421","0"
"publicpolygonfeature:5:46478","ZIP Code 43203","country:us/state:oh/zip:43203","43203","26","0","49","25","36","24","153","89","289","128","87","98","91","0","0","223","322","49","418","125","248","14","327","671","287","178","341","0","686","66","334","9","0","0","1106","527","741","145","684","0"
"publicpolygonfeature:5:46479","ZIP Code 43221","country:us/state:oh/zip:43221","43221","46","42","340","105","200","199","915","142","1135","755","104","252","129","0","62","617","1241","174","1277","813","1434","207","1745","4724","1168","457","462","40","3451","115","663","46","89","0","8279","1400","3007","516","1219","0"
"publicpolygonfeature:5:46480","ZIP Code 43222","country:us/state:oh/zip:43222","43222","0","0","7","19","27","0","13","0","80","76","29","32","0","0","0","64","45","20","273","219","52","10","288","297","141","155","76","0","147","6","50","70","10","0","623","333","289","35","360","0"
"publicpolygonfeature:5:46481","ZIP Code 43223","country:us/state:oh/zip:43223","43223","0","65","31","0","45","45","167","33","129","311","0","35","175","0","0","997","923","77","1265","1532","222","170","877","2046","1374","197","313","0","379","92","472","71","22","0","2480","2273","1466","1236","2538","0"
"publicpolygonfeature:5:46482","ZIP Code 43224","country:us/state:oh/zip:43224","43224","16","41","72","36","224","246","471","93","435","666","121","95","123","28","36","1217","1234","432","2637","1904","750","146","1548","4889","2245","517","721","77","1380","195","812","34","240","6","4889","4556","3026","1614","4191","77"
"publicpolygonfeature:5:46483","ZIP Code 43227","country:us/state:oh/zip:43227","43227","0","123","31","14","56","115","247","1","138","170","53","116","104","0","19","503","752","126","1300","1992","278","19","927","1739","688","343","255","0","512","121","392","85","58","0","1777","1964","1604","847","2749","0"
"publicpolygonfeature:5:46484","ZIP Code 43228","country:us/state:oh/zip:43228","43228","0","203","104","148","373","169","577","287","778","501","127","163","150","0","14","1803","2595","820","3966","2978","1355","323","2868","5535","1968","777","1299","15","2177","270","948","0","185","0","8235","3974","5175","2177","6740","15"
"publicpolygonfeature:5:46485","ZIP Code 43229","country:us/state:oh/zip:43229","43229","0","189","253","18","234","443","626","169","466","834","46","160","73","0","133","1294","1516","570","2658","2246","1340","105","2116","5679","2359","595","1017","19","1683","393","883","96","456","0","6256","4983","4125","1639","4634","10"
"publicpolygonfeature:5:46486","ZIP Code 43230","country:us/state:oh/zip:43230","43230","0","190","249","246","374","192","1808","246","1693","1193","276","426","172","13","33","1337","2178","463","3205","1240","1919","203","2283","6829","2183","1511","1183","61","4925","330","1440","110","260","13","12380","3565","4512","1227","2898","46"
"publicpolygonfeature:5:46487","ZIP Code 43231","country:us/state:oh/zip:43231","43231","0","90","45","23","142","148","591","35","320","386","48","229","27","0","0","331","1037","133","1143","807","791","113","980","2504","982","498","362","24","1120","298","399","2","265","0","2571","2048","2362","557","2167","0"
"publicpolygonfeature:5:46490","ZIP Code 43334","country:us/state:oh/zip:43334","43334","6","21","0","0","0","5","123","1","88","63","11","0","24","0","51","313","243","235","279","187","168","51","214","807","166","139","107","0","220","57","38","27","0","0","1179","344","503","459","475","0"
"publicpolygonfeature:5:46495","ZIP Code 43315","country:us/state:oh/zip:43315","43315","24","28","42","20","6","19","111","40","90","36","0","39","9","0","26","412","624","55","312","185","31","0","208","831","205","107","91","8","241","38","129","35","21","0","778","687","578","370","674","8"
"publicpolygonfeature:5:46497","ZIP Code 43317","country:us/state:oh/zip:43317","43317","0","0","0","0","0","0","0","0","6","2","0","0","0","0","9","8","5","0","9","8","4","0","2","4","10","2","3","2","8","0","0","0","0","0","8","8","20","11","17","2"
"publicpolygonfeature:5:46504","ZIP Code 43338","country:us/state:oh/zip:43338","43338","81","0","32","2","16","19","114","41","52","183","0","51","8","0","63","472","1056","104","427","237","107","63","173","979","240","253","195","71","452","0","62","0","85","0","1414","656","853","526","991","0"
"publicpolygonfeature:5:46505","ZIP Code 43340","country:us/state:oh/zip:43340","43340","0","0","35","0","2","7","34","0","0","11","0","10","0","0","109","84","322","16","63","17","25","12","59","106","28","40","2","0","52","10","37","0","0","0","214","115","158","186","210","0"
"publicpolygonfeature:5:46508","ZIP Code 43344","country:us/state:oh/zip:43344","43344","0","0","60","26","15","0","26","5","63","13","0","32","25","0","81","83","688","35","255","209","62","23","176","618","81","212","90","0","123","30","81","0","31","0","693","424","481","212","803","0"
"publicpolygonfeature:5:46513","ZIP Code 43356","country:us/state:oh/zip:43356","43356","0","0","0","14","0","0","0","16","24","38","70","0","0","0","8","16","86","0","74","32","6","1","26","131","10","28","17","0","96","0","66","0","0","0","142","26","128","66","73","0"
"publicpolygonfeature:5:46515","ZIP Code 43358","country:us/state:oh/zip:43358","43358","0","0","0","0","0","11","0","12","48","3","5","14","6","0","80","83","357","0","54","104","23","7","45","215","20","44","73","2","83","7","3","6","0","0","486","113","157","125","224","2"
"publicpolygonfeature:5:46596","ZIP Code 43721","country:us/state:oh/zip:43721","43721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46604","ZIP Code 43730","country:us/state:oh/zip:43730","43730","0","0","0","0","0","0","39","0","0","2","1","0","0","0","24","292","101","1","238","156","52","0","132","137","44","87","6","0","39","0","3","0","0","0","260","156","220","293","341","0"
"publicpolygonfeature:5:46605","ZIP Code 43731","country:us/state:oh/zip:43731","43731","0","0","0","0","5","0","6","0","0","33","0","0","7","0","27","101","372","27","167","248","56","47","124","591","135","107","56","0","23","7","21","0","0","0","471","360","380","272","575","0"
"publicpolygonfeature:5:46614","ZIP Code 43739","country:us/state:oh/zip:43739","43739","0","3","0","0","0","0","17","0","17","0","22","0","0","0","24","183","76","10","44","171","92","0","125","191","15","190","49","0","19","22","13","3","2","0","268","252","211","177","262","0"
"publicpolygonfeature:5:46615","ZIP Code 43740","country:us/state:oh/zip:43740","43740","0","0","0","0","3","0","0","1","0","2","0","2","0","0","3","9","21","0","13","4","0","2","5","27","27","4","6","0","4","0","3","0","1","0","28","35","26","11","21","0"
"publicpolygonfeature:5:46617","ZIP Code 43760","country:us/state:oh/zip:43760","43760","0","0","0","0","0","0","0","0","12","0","0","11","0","0","0","58","42","0","114","47","93","43","71","106","86","27","0","0","23","0","0","0","0","0","284","106","128","79","90","0"
"publicpolygonfeature:5:46619","ZIP Code 43748","country:us/state:oh/zip:43748","43748","0","2","0","0","14","14","0","0","0","0","0","0","9","0","26","80","217","6","104","94","36","27","89","298","54","49","39","0","2","9","28","0","0","0","372","219","228","98","202","0"
"publicpolygonfeature:5:46620","ZIP Code 43761","country:us/state:oh/zip:43761","43761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46629","ZIP Code 43764","country:us/state:oh/zip:43764","43764","0","0","0","0","0","11","17","0","0","51","0","0","0","0","51","287","493","106","403","183","44","16","268","820","280","321","163","0","79","0","0","0","0","0","860","743","675","357","800","0"
"publicpolygonfeature:5:46632","ZIP Code 43777","country:us/state:oh/zip:43777","43777","0","0","0","0","0","10","0","0","37","0","0","9","0","0","9","164","309","14","151","63","110","23","170","333","31","105","63","0","54","0","2","0","0","0","290","411","202","260","382","0"
"publicpolygonfeature:5:46635","ZIP Code 43782","country:us/state:oh/zip:43782","43782","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","16","20","11","29","7","0","3","0","61","17","1","5","0","7","0","0","0","0","0","54","35","25","13","43","0"
"publicpolygonfeature:5:46637","ZIP Code 43783","country:us/state:oh/zip:43783","43783","11","31","0","0","21","13","39","0","4","19","3","11","0","6","31","214","155","7","71","260","39","16","81","559","78","146","93","0","103","1","54","0","0","0","609","357","267","213","304","0"
"publicpolygonfeature:5:46647","ZIP Code 43822","country:us/state:oh/zip:43822","43822","18","0","0","0","0","0","28","0","59","42","0","0","0","0","58","244","176","28","286","76","42","10","128","271","193","81","86","0","52","18","32","0","45","0","385","381","135","332","446","0"
"publicpolygonfeature:5:46649","ZIP Code 43830","country:us/state:oh/zip:43830","43830","0","0","50","0","18","0","140","0","88","22","0","10","0","0","43","156","332","14","275","214","72","13","100","959","231","232","54","0","204","28","96","0","0","0","1105","337","541","293","419","0"
"publicpolygonfeature:5:47066","ZIP Code 44833","country:us/state:oh/zip:44833","44833","21","0","137","0","168","50","158","0","133","87","33","9","26","0","110","620","1650","79","635","365","133","38","586","1570","327","279","451","39","328","0","400","21","73","0","2321","1100","1182","763","1496","20"
"publicpolygonfeature:5:47114","ZIP Code 44904","country:us/state:oh/zip:44904","44904","7","24","30","0","54","9","16","25","109","86","0","0","22","0","66","233","1109","94","475","347","212","42","349","1493","628","199","292","0","171","38","149","24","0","0","2572","1105","615","225","1022","0"
"publicpolygonfeature:5:47354","ZIP Code 45622","country:us/state:oh/zip:45622","45622","0","0","0","0","0","0","15","0","0","0","0","0","0","0","27","12","13","15","8","17","0","0","18","67","14","23","0","0","0","0","15","0","0","0","53","37","29","39","56","0"
"publicpolygonfeature:5:47383","ZIP Code 45644","country:us/state:oh/zip:45644","45644","15","0","0","0","7","0","0","0","0","24","27","17","0","0","59","208","397","3","350","91","25","0","22","431","86","210","231","0","3","66","21","0","0","0","656","290","239","343","585","0"
"publicpolygonfeature:5:47394","ZIP Code 45654","country:us/state:oh/zip:45654","45654","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","46","29","10","0","0","0","0","10","65","0","0","0","0","11","0","0","0","0","0","50","0","25","56","29","0"
"publicpolygonfeature:5:47455","ZIP Code 45732","country:us/state:oh/zip:45732","45732","0","2","8","5","5","21","59","0","10","51","0","0","0","0","12","97","120","30","120","68","55","23","48","562","219","116","44","6","75","51","35","0","0","0","578","346","295","128","173","0"
"publicpolygonfeature:5:47463","ZIP Code 45764","country:us/state:oh/zip:45764","45764","0","5","0","0","0","25","0","0","37","57","1","0","9","0","8","261","464","122","416","150","21","0","217","719","318","103","161","0","80","17","11","5","21","0","708","813","510","425","504","0"
"publicpolygonfeature:5:6671676","ZIP Code 43350","country:us/state:oh/zip:43350","43350","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","6","7","0","2","2","1","0","0","30","2","6","3","0","2","1","0","0","4","0","10","12","20","7","10","0"
"publicpolygonfeature:5:6678138","ZIP Code 43007","country:us/state:oh/zip:43007","43007","0","0","0","0","0","6","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","11","5","0","0","6","0","0","0","0","0","17","11","0","0","0","0"
"publicpolygonfeature:5:6680060","ZIP Code 43018","country:us/state:oh/zip:43018","43018","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","13","24","0","80","14","0","0","34","61","0","0","0","0","0","0","0","0","33","0","46","61","61","13","45","0"
"publicpolygonfeature:5:6689548","ZIP Code 43027","country:us/state:oh/zip:43027","43027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0"
"publicpolygonfeature:5:6701511","ZIP Code 43325","country:us/state:oh/zip:43325","43325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","21","0"
"publicpolygonfeature:5:6703135","ZIP Code 43218","country:us/state:oh/zip:43218","43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927882","Columbus, OH Area","country:us/state:oh/msa:columbus","18140","1557","6204","12208","5852","13688","9716","42147","7457","45640","37265","6624","11243","6653","86","4445","55692","84014","18676","107003","68536","59476","10661","89139","229639","82167","41453","37400","1905","137811","11706","44505","3915","8348","55","373053","147482","166235","63053","139491","892"
