"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:43550","ZIP Code 33573","country:us/state:fl/zip:33573","33573","45","48","66","10","247","0","665","145","735","433","27","262","22","0","62","569","347","155","1457","380","573","268","969","1952","863","231","161","245","1767","225","566","7","140","0","3234","1387","2239","585","651","136"
"publicpolygonfeature:5:43551","ZIP Code 33578","country:us/state:fl/zip:33578","33578","0","62","330","71","244","65","1541","403","2070","1007","212","236","185","0","135","1925","1557","712","3363","1194","2280","223","3763","5911","2227","1187","1218","627","4009","443","1796","46","132","0","10268","4992","5696","2050","3058","258"
"publicpolygonfeature:5:43552","ZIP Code 33579","country:us/state:fl/zip:33579","33579","0","85","633","164","575","224","1272","122","2536","859","103","215","77","0","183","1750","567","492","2342","1251","1858","251","2181","4316","1801","967","657","315","4056","189","2017","256","347","0","7851","2537","4618","1912","1866","147"
"publicpolygonfeature:5:43553","ZIP Code 33584","country:us/state:fl/zip:33584","33584","6","167","73","26","107","165","489","20","725","332","152","106","99","77","74","884","984","230","1690","636","402","183","1369","2032","1146","492","634","39","1117","328","744","217","61","77","4119","2026","2117","1033","1461","39"
"publicpolygonfeature:5:43555","ZIP Code 33604","country:us/state:fl/zip:33604","33604","9","162","123","70","311","208","794","211","816","357","136","61","177","14","73","1233","605","325","2450","1161","1282","237","2284","3351","1862","681","711","13","2034","255","943","63","140","14","5377","3323","3788","1476","2304","0"
"publicpolygonfeature:5:43556","ZIP Code 33592","country:us/state:fl/zip:33592","33592","18","179","78","0","88","7","137","12","154","128","43","38","12","0","2","584","337","64","729","378","277","72","507","981","167","167","262","44","548","43","236","51","16","0","1469","717","813","752","820","0"
"publicpolygonfeature:5:43557","ZIP Code 33594","country:us/state:fl/zip:33594","33594","20","223","141","240","112","78","671","154","1187","561","144","235","114","12","244","1025","1002","422","2053","857","899","212","1411","3970","1766","679","609","149","2407","349","930","178","28","0","6563","2865","3056","1054","1733","27"
"publicpolygonfeature:5:43558","ZIP Code 33596","country:us/state:fl/zip:33596","33596","37","100","133","50","291","123","995","56","1255","430","53","143","106","107","30","422","402","323","1570","527","825","49","1303","2534","1040","665","557","210","2278","125","1192","60","117","107","4757","1679","2536","576","842","67"
"publicpolygonfeature:5:43559","ZIP Code 33605","country:us/state:fl/zip:33605","33605","10","0","82","33","85","12","417","73","220","235","36","32","29","0","36","842","414","244","595","374","305","44","764","963","846","181","241","7","904","69","191","53","47","0","1677","1264","1161","801","953","0"
"publicpolygonfeature:5:43560","ZIP Code 33606","country:us/state:fl/zip:33606","33606","12","10","193","26","405","177","944","128","1044","591","143","40","17","0","0","477","403","216","727","196","1403","145","1371","2504","1298","259","329","81","2635","287","735","13","60","0","5904","1159","1624","259","408","55"
