"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:38554","ZIP Code 18930","country:us/state:pa/zip:18930","18930","8","0","36","17","17","9","14","0","77","56","3","0","10","0","16","207","64","5","42","41","32","0","32","179","32","32","79","0","175","14","22","7","29","0","254","79","145","207","76","0"
"publicpolygonfeature:5:38555","ZIP Code 18932","country:us/state:pa/zip:18932","18932","0","0","0","0","0","0","0","0","14","13","0","0","0","0","0","0","21","11","60","34","0","0","31","7","0","0","0","0","27","0","0","0","0","0","38","28","42","0","56","0"
"publicpolygonfeature:5:38556","ZIP Code 18935","country:us/state:pa/zip:18935","18935","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","18","17","0","17","24","0","0","0","32","16","0","52","0","0","0","0","0","20","0","56","0","48","55","17","0"
"publicpolygonfeature:5:38557","ZIP Code 18936","country:us/state:pa/zip:18936","18936","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","11","0","0","0","134","11","0","11","0","12","0","0","0","0","0","134","11","11","0","11","0"
"publicpolygonfeature:5:38558","ZIP Code 18977","country:us/state:pa/zip:18977","18977","0","49","57","14","13","0","53","38","446","172","8","14","0","0","0","64","168","46","58","43","148","0","211","402","139","33","34","0","795","0","69","0","0","0","765","86","379","34","82","0"
"publicpolygonfeature:5:38559","ZIP Code 18938","country:us/state:pa/zip:18938","18938","0","66","394","89","127","115","229","43","828","454","70","72","27","0","27","163","526","73","419","129","532","113","503","1254","285","115","189","0","2009","135","295","21","54","0","2685","282","967","77","317","0"
"publicpolygonfeature:5:38560","ZIP Code 18940","country:us/state:pa/zip:18940","18940","3","58","652","55","298","67","310","127","1271","636","146","70","52","0","17","762","1542","203","987","234","1078","211","1114","3148","494","222","440","15","2979","118","538","54","56","0","6269","994","2069","664","456","15"
"publicpolygonfeature:5:38561","ZIP Code 18942","country:us/state:pa/zip:18942","18942","0","19","52","13","0","0","27","0","29","0","13","0","14","0","44","147","93","0","36","59","80","0","82","201","31","7","0","0","98","0","38","19","12","0","262","121","164","117","116","0"
"publicpolygonfeature:5:38562","ZIP Code 18944","country:us/state:pa/zip:18944","18944","31","243","247","99","68","0","595","67","868","467","130","60","54","0","75","778","1882","364","1837","385","776","50","1304","2865","979","494","613","35","2013","165","560","143","48","0","5232","1972","2376","1026","1831","0"
"publicpolygonfeature:5:38563","ZIP Code 18947","country:us/state:pa/zip:18947","18947","0","51","149","91","47","14","77","211","517","98","71","49","28","0","14","253","319","10","268","20","58","68","199","490","101","68","193","0","1083","120","127","52","21","0","825","365","351","285","235","0"
"publicpolygonfeature:5:38564","ZIP Code 18950","country:us/state:pa/zip:18950","18950","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","37","0","53","0","0","0","0","0","69","0","0","0","0","0","0","38","0","0","0","53","36","0","0","70","0"
"publicpolygonfeature:5:38565","ZIP Code 18960","country:us/state:pa/zip:18960","18960","0","23","106","14","30","77","119","166","456","119","8","42","35","0","55","538","941","148","677","212","278","77","688","1722","583","186","155","39","877","27","198","58","35","0","2793","956","1312","592","646","0"
"publicpolygonfeature:5:38566","ZIP Code 18962","country:us/state:pa/zip:18962","18962","0","0","2","0","0","0","0","0","8","3","0","0","0","0","0","23","66","0","31","24","10","0","11","46","16","6","0","0","10","0","3","0","0","0","93","16","29","13","82","0"
"publicpolygonfeature:5:38567","ZIP Code 18951","country:us/state:pa/zip:18951","18951","40","139","311","115","165","34","356","88","713","441","120","66","114","0","198","1369","2599","303","2003","880","846","152","1603","3448","1273","346","1313","71","1746","127","667","39","123","0","5941","2549","3381","1905","2611","17"
"publicpolygonfeature:5:38568","ZIP Code 18954","country:us/state:pa/zip:18954","18954","0","24","117","59","26","73","219","26","432","183","44","37","3","0","20","316","390","83","350","124","279","69","429","1451","66","164","226","0","1083","14","140","6","0","0","2379","351","605","304","328","0"
"publicpolygonfeature:5:38569","ZIP Code 18955","country:us/state:pa/zip:18955","18955","0","6","12","7","0","12","15","0","18","0","0","0","0","0","0","27","109","18","113","7","52","0","52","171","31","8","55","0","32","0","20","6","12","0","342","92","111","15","83","0"
"publicpolygonfeature:5:38570","ZIP Code 18964","country:us/state:pa/zip:18964","18964","0","4","90","0","20","99","346","36","383","237","49","9","55","0","28","250","1146","194","840","203","315","64","711","1411","394","175","200","0","927","32","200","152","17","0","2375","837","1457","353","909","0"
"publicpolygonfeature:5:38571","ZIP Code 18966","country:us/state:pa/zip:18966","18966","0","93","462","194","263","96","387","111","1180","680","103","177","103","0","62","1025","1650","366","1243","804","1134","260","1601","4489","1151","378","667","5","2810","103","771","51","114","0","7772","1801","2897","1121","1244","0"
"publicpolygonfeature:5:38572","ZIP Code 18969","country:us/state:pa/zip:18969","18969","8","0","196","91","30","9","225","105","246","195","5","50","24","0","14","604","947","137","993","408","225","95","680","1978","575","197","389","0","777","67","313","0","27","0","2708","1110","1852","718","854","0"
"publicpolygonfeature:5:38573","ZIP Code 18970","country:us/state:pa/zip:18970","18970","0","0","13","0","0","0","6","3","6","0","0","0","9","0","0","43","77","11","9","9","3","0","8","63","31","20","22","0","26","0","11","0","0","0","84","62","85","22","43","0"
"publicpolygonfeature:5:38574","ZIP Code 18972","country:us/state:pa/zip:18972","18972","5","0","49","11","0","0","3","10","102","22","13","3","6","0","22","160","82","14","107","34","25","15","152","426","40","46","87","0","185","4","33","0","2","0","546","242","159","170","93","0"
"publicpolygonfeature:5:38575","ZIP Code 18974","country:us/state:pa/zip:18974","18974","0","51","228","25","364","87","509","110","1029","666","100","67","44","0","74","1217","2585","535","2155","1238","1219","328","2081","4511","1261","483","755","2","2158","203","707","122","90","0","8239","2444","4056","1583","2122","0"
"publicpolygonfeature:5:38576","ZIP Code 18980","country:us/state:pa/zip:18980","18980","0","0","0","0","0","0","0","0","21","6","0","0","0","0","0","19","8","0","7","9","5","0","9","8","0","16","0","0","24","0","3","0","0","0","13","16","21","14","17","0"
"publicpolygonfeature:5:38577","ZIP Code 19002","country:us/state:pa/zip:19002","19002","0","150","499","65","301","86","765","174","1385","490","124","105","100","0","2","805","1149","235","1241","243","1139","220","1660","3066","810","193","405","8","3257","147","694","91","55","0","6543","1135","2052","506","940","0"
"publicpolygonfeature:5:38578","ZIP Code 19003","country:us/state:pa/zip:19003","19003","0","116","82","32","127","52","322","79","903","504","17","0","210","0","23","294","287","58","874","59","323","77","448","1849","672","63","244","0","2110","30","202","93","9","0","3093","794","851","323","210","0"
"publicpolygonfeature:5:38579","ZIP Code 19004","country:us/state:pa/zip:19004","19004","0","0","227","8","28","0","329","22","454","287","69","82","45","0","10","67","228","99","158","49","393","80","488","1355","486","68","48","13","1227","51","238","0","35","0","2246","472","524","126","161","13"
"publicpolygonfeature:5:38580","ZIP Code 19006","country:us/state:pa/zip:19006","19006","0","156","177","86","101","93","355","19","644","697","72","151","16","0","14","840","707","187","679","327","918","47","987","2684","591","288","476","12","1987","96","384","18","82","0","4849","1298","1216","772","610","12"
"publicpolygonfeature:5:38581","ZIP Code 19044","country:us/state:pa/zip:19044","19044","0","57","243","51","151","56","403","153","506","438","38","52","43","0","0","928","778","153","824","261","475","107","963","2292","854","197","323","0","1428","57","529","47","130","0","3175","1561","1745","882","792","0"
"publicpolygonfeature:5:38582","ZIP Code 19007","country:us/state:pa/zip:19007","19007","0","21","103","61","68","124","195","49","314","741","46","69","23","0","0","753","1034","502","1269","630","356","125","724","2290","717","270","469","0","1175","69","477","17","76","0","2551","1472","2066","905","2145","0"
"publicpolygonfeature:5:38583","ZIP Code 19008","country:us/state:pa/zip:19008","19008","0","22","226","49","84","83","399","180","483","226","41","38","100","0","0","627","608","59","940","312","749","158","650","2567","849","330","474","0","1388","118","385","18","22","0","4257","988","1890","624","564","0"
"publicpolygonfeature:5:38584","ZIP Code 19009","country:us/state:pa/zip:19009","19009","0","0","11","0","3","0","10","0","3","39","20","0","7","0","7","35","11","21","21","14","5","14","48","150","68","7","41","0","52","25","0","0","16","0","267","77","57","16","25","0"
"publicpolygonfeature:5:38585","ZIP Code 19010","country:us/state:pa/zip:19010","19010","19","43","179","55","81","23","473","179","615","739","152","93","33","0","10","289","338","52","640","223","807","117","1249","2908","585","58","258","20","2059","206","291","57","71","0","4730","840","1461","181","322","20"
"publicpolygonfeature:5:38586","ZIP Code 19012","country:us/state:pa/zip:19012","19012","0","36","48","15","0","8","61","20","315","199","15","133","0","0","0","128","125","44","303","195","138","31","155","1354","343","91","52","0","654","47","110","10","29","0","1339","618","393","250","359","0"
"publicpolygonfeature:5:38587","ZIP Code 19046","country:us/state:pa/zip:19046","19046","68","85","293","11","81","52","386","116","603","679","70","97","197","0","4","270","542","56","689","172","598","47","842","2601","517","180","217","0","1990","285","370","31","62","0","3946","989","1116","249","435","0"
"publicpolygonfeature:5:38588","ZIP Code 19013","country:us/state:pa/zip:19013","19013","0","0","51","39","52","0","172","13","138","531","97","21","85","0","51","626","963","220","1239","1342","476","25","866","4223","1140","345","338","0","451","423","291","0","34","0","2600","3986","1932","693","2643","0"
"publicpolygonfeature:5:38589","ZIP Code 19014","country:us/state:pa/zip:19014","19014","0","215","172","17","86","57","374","78","541","190","29","37","104","16","0","902","695","139","1077","456","804","55","835","2433","509","466","611","0","1136","59","427","218","76","0","3698","1506","1889","848","1041","0"
"publicpolygonfeature:5:38590","ZIP Code 19015","country:us/state:pa/zip:19015","19015","0","7","81","14","106","0","244","34","207","272","63","11","18","0","50","582","720","255","1057","399","347","35","455","2277","516","429","543","0","651","56","334","0","16","0","2754","1118","1767","935","1091","0"
"publicpolygonfeature:5:38591","ZIP Code 19017","country:us/state:pa/zip:19017","19017","0","0","0","0","0","0","10","0","42","0","23","19","0","0","0","30","7","0","0","0","0","0","15","80","0","0","15","0","63","0","31","0","0","0","140","0","7","0","0","0"
"publicpolygonfeature:5:38592","ZIP Code 19018","country:us/state:pa/zip:19018","19018","0","17","61","27","94","98","255","89","315","431","0","123","66","0","39","892","593","232","1320","819","537","170","1005","2788","504","300","603","157","862","183","488","34","9","0","3531","1850","2184","931","1447","16"
"publicpolygonfeature:5:38593","ZIP Code 19020","country:us/state:pa/zip:19020","19020","0","5","229","82","313","65","629","197","1254","770","141","180","320","0","42","1854","3297","651","3433","1472","1344","224","2635","5903","2123","706","936","33","2866","113","948","34","224","0","9243","3640","5340","2101","4296","33"
"publicpolygonfeature:5:38594","ZIP Code 19029","country:us/state:pa/zip:19029","19029","0","0","7","0","34","45","19","0","65","24","0","0","9","0","15","96","149","23","157","177","108","30","153","417","99","108","88","0","81","18","97","7","0","0","414","438","356","187","225","0"
"publicpolygonfeature:5:38595","ZIP Code 19030","country:us/state:pa/zip:19030","19030","0","61","48","112","15","14","105","35","254","90","29","131","0","0","41","453","588","136","682","399","360","108","392","1362","326","116","258","0","611","50","202","0","31","0","2164","666","1228","436","727","0"
"publicpolygonfeature:5:38596","ZIP Code 19031","country:us/state:pa/zip:19031","19031","0","48","107","79","40","8","91","6","122","124","0","0","49","0","0","199","149","52","115","33","132","20","177","451","57","69","111","0","506","14","144","0","10","0","819","222","287","166","71","0"
"publicpolygonfeature:5:38597","ZIP Code 19032","country:us/state:pa/zip:19032","19032","0","26","55","0","55","54","43","0","31","162","0","19","0","0","54","29","80","17","408","433","133","10","304","591","173","53","105","21","127","55","183","80","0","0","711","491","612","139","458","0"
"publicpolygonfeature:5:38598","ZIP Code 19033","country:us/state:pa/zip:19033","19033","0","0","56","17","0","0","371","11","219","290","0","34","0","0","70","335","338","56","329","220","211","36","287","1300","222","137","152","0","897","0","61","0","40","0","1264","773","882","423","351","0"
"publicpolygonfeature:5:38599","ZIP Code 19034","country:us/state:pa/zip:19034","19034","0","0","246","24","25","13","156","26","328","236","65","20","103","0","0","156","264","58","199","15","198","0","247","1033","176","94","212","0","883","94","156","84","25","0","1499","323","479","170","181","0"
"publicpolygonfeature:5:38600","ZIP Code 19035","country:us/state:pa/zip:19035","19035","0","35","37","14","0","0","139","0","281","180","15","55","1","0","0","15","71","36","120","0","213","0","159","418","35","0","35","0","651","8","50","35","13","0","917","23","141","11","10","0"
"publicpolygonfeature:5:38601","ZIP Code 19047","country:us/state:pa/zip:19047","19047","0","86","213","81","103","121","574","160","1187","544","68","72","86","0","41","812","1366","339","1391","678","1128","225","1610","4772","993","406","766","35","2047","239","902","29","78","0","6655","2468","3054","1115","1250","20"
"publicpolygonfeature:5:38602","ZIP Code 19050","country:us/state:pa/zip:19050","19050","59","205","224","0","215","62","287","33","505","769","145","81","51","0","0","666","769","31","1077","1512","530","179","1151","4467","669","501","414","0","1496","252","545","224","119","0","4058","3166","2126","679","1937","0"
"publicpolygonfeature:5:38603","ZIP Code 19053","country:us/state:pa/zip:19053","19053","0","60","273","47","72","114","508","133","813","787","29","83","139","0","15","1440","1660","336","1039","612","580","263","1449","3105","653","396","499","0","2410","65","412","44","127","0","4785","1828","2423","1428","1583","0"
"publicpolygonfeature:5:38604","ZIP Code 19054","country:us/state:pa/zip:19054","19054","0","24","29","27","123","12","82","12","274","177","25","36","14","0","0","913","450","339","1115","552","265","58","702","2147","629","345","372","0","480","27","306","15","7","0","3213","1080","1870","731","993","0"
"publicpolygonfeature:5:38605","ZIP Code 19055","country:us/state:pa/zip:19055","19055","0","46","56","22","22","21","37","25","113","319","6","90","24","0","97","520","532","413","842","576","337","73","303","1371","296","254","121","0","540","24","139","46","32","0","1908","687","1189","832","1119","0"
"publicpolygonfeature:5:38606","ZIP Code 19076","country:us/state:pa/zip:19076","19076","0","0","19","0","15","20","37","0","47","189","0","0","0","0","0","252","218","4","225","308","163","162","278","785","369","31","345","0","245","48","34","0","0","0","1013","788","496","328","515","0"
"publicpolygonfeature:5:38607","ZIP Code 19078","country:us/state:pa/zip:19078","19078","0","80","96","0","27","13","74","0","184","251","14","0","0","0","17","727","472","132","483","315","236","128","295","1639","363","275","228","0","469","29","106","107","28","0","1942","936","1197","801","434","0"
"publicpolygonfeature:5:38608","ZIP Code 19056","country:us/state:pa/zip:19056","19056","0","28","130","15","73","0","135","114","156","224","95","26","6","0","23","662","840","118","655","388","437","50","442","2593","312","376","257","27","674","108","133","39","48","0","3102","905","1757","663","753","0"
"publicpolygonfeature:5:38609","ZIP Code 19057","country:us/state:pa/zip:19057","19057","20","0","23","0","99","69","23","77","353","211","0","26","16","22","39","972","843","152","1249","643","300","41","606","2073","974","367","599","76","700","64","101","3","49","22","2919","1403","1875","1344","1393","0"
"publicpolygonfeature:5:38610","ZIP Code 19060","country:us/state:pa/zip:19060","19060","0","0","133","26","66","33","278","20","415","150","89","13","28","0","0","316","316","242","384","164","732","82","508","1482","304","97","359","0","963","108","148","0","32","0","2706","665","1058","214","343","0"
"publicpolygonfeature:5:38611","ZIP Code 19061","country:us/state:pa/zip:19061","19061","0","11","51","16","118","21","112","0","334","238","72","9","25","0","15","586","1401","139","1384","752","439","139","800","1815","473","300","490","0","478","309","171","25","24","0","2501","1298","2426","1082","1426","0"
"publicpolygonfeature:5:38612","ZIP Code 19079","country:us/state:pa/zip:19079","19079","0","0","0","0","34","0","77","67","79","45","0","84","0","0","0","79","239","134","168","362","369","71","120","1297","117","95","105","104","209","111","66","0","0","0","1200","352","725","163","716","104"
"publicpolygonfeature:5:38613","ZIP Code 19081","country:us/state:pa/zip:19081","19081","0","21","18","0","0","18","116","36","184","292","30","26","18","0","0","123","279","0","292","176","351","58","328","1551","360","191","182","0","556","59","144","0","0","0","2185","642","551","207","306","0"
"publicpolygonfeature:5:38614","ZIP Code 19063","country:us/state:pa/zip:19063","19063","4","196","495","54","257","175","726","94","1718","741","48","135","155","0","78","855","1348","216","1456","522","1113","194","2085","4788","581","725","831","0","3912","92","681","32","81","0","8745","1632","2514","877","1024","0"
"publicpolygonfeature:5:38615","ZIP Code 19064","country:us/state:pa/zip:19064","19064","28","84","182","101","118","34","663","75","763","283","75","44","107","0","42","717","910","132","1017","615","784","106","904","2986","363","459","583","9","1682","82","659","45","89","0","5331","1006","1792","741","748","9"
"publicpolygonfeature:5:38616","ZIP Code 19066","country:us/state:pa/zip:19066","19066","0","49","28","0","46","0","125","47","358","355","10","29","111","0","0","36","127","13","38","0","258","51","221","813","85","24","78","0","913","29","119","49","48","0","1197","136","243","46","122","0"
"publicpolygonfeature:5:38617","ZIP Code 19082","country:us/state:pa/zip:19082","19082","0","24","61","53","72","92","141","0","367","386","24","217","156","0","222","721","1366","693","2134","1192","1085","70","1737","5860","1593","501","1218","16","945","196","249","24","179","0","5095","5194","3901","1182","3020","16"
"publicpolygonfeature:5:38618","ZIP Code 19067","country:us/state:pa/zip:19067","19067","10","166","854","177","343","129","935","248","2413","1085","195","281","108","0","63","1460","2757","547","2459","1036","1767","345","2662","5153","1304","681","743","0","5194","288","1163","138","161","0","10778","2428","4173","1357","2241","0"
"publicpolygonfeature:5:38619","ZIP Code 19070","country:us/state:pa/zip:19070","19070","0","19","69","34","0","23","155","25","127","134","21","9","40","0","15","222","290","5","188","120","82","78","347","832","215","146","96","0","398","67","149","9","33","0","1244","512","422","273","185","0"
"publicpolygonfeature:5:38620","ZIP Code 19072","country:us/state:pa/zip:19072","19072","0","35","104","25","95","54","373","61","694","510","134","75","46","0","0","143","126","13","291","53","308","99","430","1350","211","41","165","0","1944","37","225","0","0","0","2229","141","622","126","112","0"
"publicpolygonfeature:5:38621","ZIP Code 19073","country:us/state:pa/zip:19073","19073","0","178","285","23","169","26","890","245","981","433","114","9","17","0","19","503","367","83","583","263","769","139","1116","2084","415","84","584","0","2438","130","627","146","29","0","4325","886","1079","377","342","0"
"publicpolygonfeature:5:38622","ZIP Code 19074","country:us/state:pa/zip:19074","19074","0","0","9","0","45","27","38","0","35","47","0","12","0","0","0","307","187","105","259","255","248","0","297","654","261","116","157","0","123","13","70","0","7","0","938","631","529","434","314","0"
"publicpolygonfeature:5:38623","ZIP Code 19075","country:us/state:pa/zip:19075","19075","0","0","82","59","15","0","119","29","145","165","0","99","15","0","4","349","216","67","202","257","260","47","342","1009","249","65","95","0","463","84","152","0","29","0","1635","487","569","263","208","0"
"publicpolygonfeature:5:38624","ZIP Code 19085","country:us/state:pa/zip:19085","19085","0","0","45","23","86","0","103","11","280","166","47","0","30","0","0","0","269","38","528","9","266","23","391","1007","552","19","121","46","620","48","109","0","14","0","1618","583","856","7","159","46"
"publicpolygonfeature:5:38625","ZIP Code 19086","country:us/state:pa/zip:19086","19086","0","3","55","38","40","12","290","59","674","280","36","22","30","0","0","214","260","31","499","138","389","138","605","1438","405","294","200","0","1342","48","137","0","12","0","2964","500","800","144","203","0"
"publicpolygonfeature:5:38626","ZIP Code 19087","country:us/state:pa/zip:19087","19087","0","148","533","19","173","106","1056","219","1502","867","130","48","164","0","10","338","1408","141","972","280","1438","469","1989","3193","1163","117","461","12","3820","163","889","41","52","0","7882","1476","1845","249","527","12"
"publicpolygonfeature:5:38627","ZIP Code 19090","country:us/state:pa/zip:19090","19090","0","84","177","19","37","26","697","53","377","504","14","48","61","0","0","655","676","285","1242","422","705","119","980","2253","718","278","237","0","1257","124","560","52","104","0","3916","1298","1591","699","1066","0"
"publicpolygonfeature:5:38628","ZIP Code 19094","country:us/state:pa/zip:19094","19094","0","0","0","0","11","17","44","11","70","43","6","0","0","0","22","118","157","0","160","135","16","0","81","466","175","19","123","0","137","11","37","17","0","0","530","409","152","81","300","0"
"publicpolygonfeature:5:38629","ZIP Code 19095","country:us/state:pa/zip:19095","19095","0","0","39","0","24","7","216","21","70","548","38","44","59","0","0","25","175","53","492","165","507","151","165","1293","88","110","150","0","912","80","27","0","47","0","1883","521","588","85","297","0"
"publicpolygonfeature:5:38630","ZIP Code 19120","country:us/state:pa/zip:19120","19120","0","0","39","0","60","93","233","56","65","947","104","169","88","0","68","1173","2090","789","2228","1956","938","195","2687","7531","2625","1600","990","0","452","609","741","7","45","0","6299","8387","4198","1907","4079","0"
"publicpolygonfeature:5:38631","ZIP Code 19121","country:us/state:pa/zip:19121","19121","0","16","112","41","240","46","166","59","493","910","384","68","167","0","83","570","604","176","1976","710","772","331","1347","5327","1818","592","406","46","1457","586","416","109","134","0","6353","3823","2769","256","1511","46"
"publicpolygonfeature:5:38632","ZIP Code 19122","country:us/state:pa/zip:19122","19122","23","21","446","33","213","85","148","64","741","765","239","116","138","0","68","287","619","38","865","776","527","104","886","2958","1159","353","337","0","2182","242","388","83","137","0","4416","1625","1621","311","1004","0"
"publicpolygonfeature:5:38633","ZIP Code 19123","country:us/state:pa/zip:19123","19123","0","27","209","0","195","107","386","228","1114","742","83","48","124","0","0","275","595","163","500","557","818","396","1797","2745","966","346","294","0","2480","140","425","72","146","0","6287","1307","1117","194","547","0"
"publicpolygonfeature:5:38634","ZIP Code 19124","country:us/state:pa/zip:19124","19124","55","0","208","161","306","273","169","34","454","923","119","241","91","0","38","1285","2166","531","3185","2555","470","45","1549","7333","1971","962","1168","0","875","775","715","111","558","0","5316","6307","4728","2348","4559","0"
"publicpolygonfeature:5:38635","ZIP Code 19125","country:us/state:pa/zip:19125","19125","7","66","326","85","322","259","518","322","1259","1054","174","260","252","0","0","517","776","318","1133","410","982","130","2062","3767","1391","297","573","36","3850","237","552","35","230","0","8059","1185","1636","419","1077","16"
"publicpolygonfeature:5:38636","ZIP Code 19126","country:us/state:pa/zip:19126","19126","0","0","0","27","138","7","152","28","98","179","6","176","35","0","57","97","281","259","601","269","216","27","431","3291","315","451","129","0","325","203","311","7","0","0","2421","2051","923","273","756","0"
"publicpolygonfeature:5:38637","ZIP Code 19127","country:us/state:pa/zip:19127","19127","0","24","53","20","124","0","147","35","445","250","9","164","39","0","0","128","253","25","153","190","188","63","494","1001","129","123","203","25","1055","28","189","24","14","0","2187","156","294","72","266","0"
"publicpolygonfeature:5:38639","ZIP Code 19128","country:us/state:pa/zip:19128","19128","0","274","416","164","368","37","662","130","1781","1337","215","119","433","0","35","921","1378","297","1456","806","1448","152","1627","5509","1038","1315","991","22","3984","210","1093","35","614","0","9590","2423","2745","1009","1206","22"
"publicpolygonfeature:5:38640","ZIP Code 19129","country:us/state:pa/zip:19129","19129","0","0","78","35","59","0","110","75","584","420","108","48","54","0","68","179","193","43","351","131","257","70","475","1829","260","259","280","0","1270","125","176","0","0","0","2725","659","588","195","228","0"
"publicpolygonfeature:5:38641","ZIP Code 19130","country:us/state:pa/zip:19130","19130","7","34","364","244","231","42","859","349","2117","1226","263","495","180","0","124","296","992","81","829","360","1381","377","2268","4753","977","487","436","0","5418","213","675","19","86","0","9705","1135","1709","331","481","0"
"publicpolygonfeature:5:38642","ZIP Code 19131","country:us/state:pa/zip:19131","19131","0","48","138","7","57","90","375","83","572","818","207","212","80","0","64","405","514","270","1159","813","778","90","1761","5574","1312","1423","536","32","1535","358","603","75","116","0","5656","4341","2576","819","1339","0"
"publicpolygonfeature:5:38643","ZIP Code 19132","country:us/state:pa/zip:19132","19132","11","0","130","34","85","0","258","36","208","693","50","96","16","0","0","586","307","31","1099","844","333","207","1402","2331","1029","863","544","43","751","516","251","0","99","0","1881","3981","1761","369","1612","15"
"publicpolygonfeature:5:38644","ZIP Code 19133","country:us/state:pa/zip:19133","19133","11","0","52","77","77","31","100","0","152","280","49","49","0","0","67","325","447","74","1351","427","141","24","365","1731","676","478","319","0","271","295","92","109","111","0","987","2466","1406","547","1019","0"
"publicpolygonfeature:5:38645","ZIP Code 19134","country:us/state:pa/zip:19134","19134","5","85","378","20","103","383","146","86","319","536","121","240","157","0","84","1034","1108","256","2151","1213","836","145","1528","5499","1521","768","1206","88","1255","201","576","106","441","0","5740","3837","3731","1425","2616","88"
"publicpolygonfeature:5:38646","ZIP Code 19140","country:us/state:pa/zip:19140","19140","46","0","229","0","305","60","166","44","346","1267","9","349","54","0","46","765","787","195","1206","1802","314","35","1937","4704","1388","647","442","0","825","989","750","90","221","0","3468","4645","1934","893","3328","0"
"publicpolygonfeature:5:38647","ZIP Code 19141","country:us/state:pa/zip:19141","19141","0","60","0","95","0","0","142","26","34","544","58","168","0","0","40","512","281","91","1052","1207","439","38","1359","4848","662","509","336","9","578","290","199","60","0","0","3454","3361","2676","582","1310","0"
"publicpolygonfeature:5:38648","ZIP Code 19142","country:us/state:pa/zip:19142","19142","0","0","0","0","21","127","105","0","88","433","8","0","27","0","0","544","1107","135","1046","1018","289","91","1246","3500","1217","601","490","0","304","167","248","60","30","0","2688","3807","2143","654","1992","0"
"publicpolygonfeature:5:38649","ZIP Code 19143","country:us/state:pa/zip:19143","19143","0","12","52","68","241","462","563","123","971","1596","242","219","438","0","42","439","1025","173","2909","2234","1278","685","1880","8973","1752","780","1261","10","2725","754","920","78","510","0","8261","6204","5291","792","2893","0"
"publicpolygonfeature:5:38650","ZIP Code 19144","country:us/state:pa/zip:19144","19144","20","200","275","49","304","163","214","150","995","1584","152","167","261","0","31","440","960","285","2055","857","794","300","1871","6963","1674","547","774","151","2721","792","582","178","261","0","7474","4539","2958","634","1958","139"
"publicpolygonfeature:5:38651","ZIP Code 19145","country:us/state:pa/zip:19145","19145","0","114","169","19","217","313","363","152","941","1161","79","305","250","0","65","536","1256","649","1707","1099","892","368","1804","5525","2319","645","1182","0","2507","552","599","171","254","0","7992","3836","3073","941","2205","0"
"publicpolygonfeature:5:38652","ZIP Code 19146","country:us/state:pa/zip:19146","19146","23","146","800","126","240","132","645","315","2319","1620","233","235","447","14","55","311","938","69","883","597","1882","153","2626","7581","1581","519","747","0","5913","351","807","48","176","0","12080","2584","1938","360","980","0"
"publicpolygonfeature:5:38653","ZIP Code 19147","country:us/state:pa/zip:19147","19147","14","103","605","72","661","164","1054","489","2569","1586","343","334","274","8","7","509","941","124","1368","318","1287","292","2227","5716","1798","624","619","13","6635","197","1148","43","245","8","10371","2447","2058","252","715","0"
